x,y,color,target
112.34193040430355,20.23339923500061,M,
112.99651068040399,20.06467163145564,M,
113.65161155063787,19.871707041633464,M,
114.30718345027472,19.653887943452332,M,
114.96317681458405,19.41059681483048,M,
115.61954207883541,19.141216133686157,M,
116.27622967829828,18.845128377937602,M,
116.93319004824224,18.521716025503057,M,
117.59037362393676,18.17036155430077,M,
118.24773084065134,17.790447442248976,M,
118.9052121336556,17.38135616726592,M,
119.56276793821898,16.942470207269846,M,
120.22034868961103,16.473172040178994,M,
120.87790482310126,15.97284414391161,M,
121.5353867739592,15.440868996385937,M,
122.19274497745441,14.876629075520214,M,
122.84992986885635,14.279506859232686,M,
123.50689188343455,13.648884825441595,M,
124.21849190178139,12.944363639398173,M,
125.06680819810113,12.230541721042234,M,
125.98530955918356,11.609625044332132,M,
126.96386532838791,11.088462040768128,M,
127.99168247597939,10.672800903729872,M,
129.05742464138962,10.367226188490397,M,
130.14933716817194,10.17510824663475,M,
131.2553767525717,10.098566052598823,M,
132.36334427574658,10.138443832334985,M,
133.46101935455732,10.294301751879757,M,
134.53629512689383,10.56442076852449,M,
135.5773117849156,10.945821591082792,M,
136.57258738339473,11.434297540131467,M,
137.51114448040425,12.024460945791343,M,
138.3826312135622,12.709802571301323,M,
139.1774354764149,13.482763406970355,M,
139.88679093564514,14.334818042652412,M,
140.5028737197833,15.25656869918352,M,
141.0188887129888,16.237848881656472,M,
141.42914450211927,17.267835511284208,M,
141.72911615045652,18.33516829908791,M,
141.91206540816347,19.37342192934567,M,
142.03527410809713,20.200414638983386,M,
142.1584828080308,21.027407348621097,M,
142.28169150796447,21.85440005825881,M,
142.40490020789815,22.681392767896522,M,
142.52810890783184,23.508385477534233,M,
142.6513176077655,24.335378187171948,M,
142.77452630769918,25.16237089680966,M,
142.89773500763283,25.98936360644737,M,
143.02094370756652,26.816356316085084,M,
143.1441524075002,27.643349025722795,M,
143.26736110743386,28.470341735360506,M,
143.39056980736754,29.29733444499822,M,
143.5137785073012,30.12432715463593,M,
143.63698720723488,30.951319864273646,M,
143.76019590716857,31.778312573911357,M,
143.88340460710222,32.60530528354907,M,
144.0066133070359,33.43229799318678,M,
144.1298220069696,34.259290702824494,M,
144.25303070690325,35.08628341246221,M,
144.37623940683693,35.913276122099916,M,
144.4994481067706,36.74026883173763,M,
144.62265680670427,37.567261541375345,M,
144.74586550663795,38.39425425101305,M,
144.8690742065716,39.221246960650774,M,
144.9922829065053,40.04823967028848,M,
145.11549160643895,40.87523237992619,M,
145.23870030637264,41.7022250895639,M,
145.36190900630632,42.52921779920162,M,
145.48511770623998,43.356210508839325,M,
145.60832640617366,44.18320321847705,M,
145.73153510610732,45.010195928114754,M,
145.854743806041,45.83718863775247,M,
145.97795250597468,46.664181347390176,M,
146.10116120590834,47.49117405702789,M,
146.22436990584202,48.318166766665605,M,
146.3475786057757,49.14515947630332,M,
146.47078730570937,49.97215218594103,M,
146.59399600564305,50.79914489557874,M,
146.7172047055767,51.62613760521646,M,
146.8404134055104,52.45313031485417,M,
146.96362210544407,53.28012302449188,M,
147.08683080537773,54.107115734129586,M,
147.2100395053114,54.9341084437673,M,
147.33324820524507,55.76110115340501,M,
147.45645690517875,56.58809386304273,M,
147.57966560511244,57.41508657268044,M,
147.7028743050461,58.24207928231815,M,
147.82608300497978,59.069071991955866,M,
147.94929170491343,59.89606470159358,M,
148.07250040484712,60.72305741123129,M,
148.1957091047808,61.550050120869,M,
148.31891780471446,62.37704283050672,M,
148.44212650464814,63.204035540144424,M,
148.5653352045818,64.03102824978214,M,
148.68854390451548,64.85802095941985,M,
148.81175260444917,65.68501366905755,M,
148.93496130438282,66.51200637869528,M,
149.0581700043165,67.33899908833298,M,
149.1813787042502,68.16599179797069,M,
149.31688814343784,69.14494536894651,M,
149.38172150651783,70.35942141699894,M,
149.31882700116967,71.57399941674137,M,
149.12889832548166,72.77528311945807,M,
148.81403030726915,73.95002290654635,M,
148.37769579906652,75.08526192684687,M,
147.82470737412666,76.16847900488058,M,
147.161164245904,77.18772674377911,M,
146.39438499647488,78.13176329969538,M,
145.53282685587115,78.99017637428173,M,
145.09863708160435,79.37139578371946,M,
144.7844825150283,79.64722406305776,M,
144.47032794845222,79.92305234239605,M,
144.15617338187616,80.19888062173435,M,
143.8420188153001,80.47470890107263,M,
143.527864248724,80.75053718041093,M,
143.21370968214794,81.02636545974921,M,
142.89955511557187,81.3021937390875,M,
142.5854005489958,81.5780220184258,M,
142.27124598241974,81.85385029776408,M,
141.95709141584368,82.12967857710238,M,
141.6429368492676,82.40550685644067,M,
141.32878228269155,82.68133513577897,M,
141.01462771611548,82.95716341511725,M,
140.70047314953942,83.23299169445555,M,
140.38631858296336,83.50881997379383,M,
140.0721640163873,83.78464825313213,M,
139.75800944981123,84.06047653247042,M,
139.44385488323516,84.33630481180872,M,
139.1297003166591,84.612133091147,M,
138.81554575008303,84.8879613704853,M,
138.50139118350697,85.16378964982358,M,
138.1872366169309,85.43961792916188,M,
137.87308205035484,85.71544620850017,M,
137.55892748377877,85.99127448783847,M,
137.2447729172027,86.26710276717675,M,
136.93061835062664,86.54293104651505,M,
136.61646378405058,86.81875932585334,M,
136.30230921747452,87.09458760519163,M,
135.98815465089845,87.37041588452992,M,
135.6740000843224,87.6462441638682,M,
135.35984551774632,87.9220724432065,M,
135.04569095117026,88.19790072254479,M,
134.7315363845942,88.47372900188309,M,
134.41738181801813,88.74955728122137,M,
134.10322725144206,89.02538556055967,M,
133.789072684866,89.30121383989795,M,
133.47491811828993,89.57704211923625,M,
133.16076355171387,89.85287039857454,M,
132.8466089851378,90.12869867791284,M,
132.53245441856174,90.40452695725112,M,
132.21829985198568,90.68035523658942,M,
131.9041452854096,90.9561835159277,M,
131.58999071883355,91.232011795266,M,
131.27583615225748,91.50784007460429,M,
130.96168158568142,91.78366835394259,M,
130.64752701910535,92.05949663328087,M,
130.3333724525293,92.33532491261917,M,
130.01921788595322,92.61115319195746,M,
129.70506331937716,92.88698147129574,M,
129.3909087528011,93.16280975063404,M,
129.07675418622503,93.43863802997234,M,
128.76259961964897,93.71446630931062,M,
128.4484450530729,93.99029458864891,M,
128.1342904864968,94.2661228679872,M,
127.82013591992076,94.5419511473255,M,
127.5059813533447,94.81777942666379,M,
127.19182678676863,95.09360770600208,M,
126.87767222019257,95.36943598534037,M,
126.5635176536165,95.64526426467866,M,
125.83490496677247,96.29311258348378,M,
125.1357110581434,96.93071046561703,M,
124.46491641659726,97.55794682555145,M,
123.82150153100199,98.17471057775998,M,
123.2044468902255,98.78089063671557,M,
122.61273298313577,99.3763759168912,M,
122.0453402986008,99.96105533275988,M,
121.5012493254885,100.53481779879453,M,
120.97944055266687,101.09755222946819,M,
120.4788944690038,101.64914753925379,M,
119.99859156336727,102.18949264262424,M,
119.53751232462524,102.71847645405262,M,
119.09463724164564,103.23598788801183,M,
118.66894680329642,103.74191585897485,M,
118.25942149844556,104.23614928141467,M,
117.86504181596102,104.71857706980424,M,
117.48478824471073,105.18908813861657,M,
117.11764127356268,105.64757140232464,M,
116.76258139138476,106.09391577540134,M,
116.41858908704496,106.52801017231971,M,
116.08464484941123,106.94974350755268,M,
115.75972916735152,107.35900469557325,M,
115.4428225297338,107.75568265085438,M,
115.13290542542603,108.13966628786908,M,
114.82895834329611,108.51084452109023,M,
114.529961772212,108.86910626499088,M,
114.23489620104172,109.21434043404398,M,
113.94274211865313,109.54643594272247,M,
113.65248001391427,109.86528170549936,M,
113.36309037569306,110.17076663684765,M,
113.07355369285746,110.46277965124023,M,
112.78285045427539,110.74120966315013,M,
112.48996114881484,111.0059455870503,M,
112.19386626534376,111.25687633741374,M,
111.89354629273006,111.49389082871339,M,
111.58798171984175,111.7168779754222,M,
111.27615303554674,111.92572669201319,M,
110.95704072871303,112.1203258929593,M,
110.62962528820853,112.30056449273351,M,
110.29288720290121,112.4663314058088,M,
109.94580696165903,112.61751554665815,M,
109.58736505334993,112.7540058297545,M,
109.21654196684187,112.87569116957084,M,
108.83231819100278,112.98246048058013,M,
108.43367421470066,113.07420267725536,M,
108.0195905268034,113.15080667406946,M,
107.58904761617903,113.21216138549548,M,
107.14102597169546,113.25815572600632,M,
106.67450608222063,113.28867861007497,M,
106.18846843662251,113.30361895217439,M,
105.68189352376905,113.30286566677759,M,
105.1537618325282,113.28630766835752,M,
104.60305385176795,113.25383387138712,M,
104.02875007035621,113.20533319033943,M,
103.42983097716092,113.14069453968735,M,
102.80527706105008,113.05980683390389,M,
102.1540688108916,112.96255898746202,M,
101.47518671555349,112.8488399148347,M,
100.76761126390363,112.71853853049491,M,
99.96461191714569,112.55600636933393,M,
99.55586207658708,112.46826869654379,M,
99.14711223602848,112.38053102375363,M,
98.73836239546986,112.29279335096349,M,
98.32961255491126,112.20505567817334,M,
97.92086271435265,112.1173180053832,M,
97.51211287379405,112.02958033259304,M,
97.10336303323544,111.9418426598029,M,
96.69461319267683,111.85410498701275,M,
96.28586335211823,111.7663673142226,M,
95.87711351155961,111.67862964143245,M,
95.46836367100101,111.59089196864231,M,
95.0596138304424,111.50315429585216,M,
94.65086398988379,111.41541662306201,M,
94.24211414932519,111.32767895027186,M,
93.83336430876658,111.23994127748172,M,
93.42461446820798,111.15220360469156,M,
93.01586462764936,111.06446593190142,M,
92.60711478709075,110.97672825911127,M,
92.19836494653215,110.88899058632113,M,
91.78961510597354,110.80125291353097,M,
91.38086526541494,110.71351524074083,M,
90.97211542485633,110.62577756795068,M,
90.56336558429771,110.53803989516054,M,
90.15461574373911,110.45030222237038,M,
89.74586590318052,110.36256454958024,M,
89.3371160626219,110.27482687679009,M,
88.92836622206329,110.18708920399995,M,
88.51961638150469,110.09935153120979,M,
88.11086654094608,110.01161385841965,M,
87.70211670038748,109.9238761856295,M,
87.29336685982886,109.83613851283936,M,
86.88461701927025,109.7484008400492,M,
86.47586717871165,109.66066316725906,M,
86.06711733815304,109.5729254944689,M,
85.65836749759444,109.48518782167876,M,
85.24961765703583,109.39745014888861,M,
84.84086781647721,109.30971247609847,M,
84.43211797591862,109.22197480330831,M,
84.02336813536,109.13423713051817,M,
83.6146182948014,109.04649945772802,M,
83.20586845424279,108.95876178493788,M,
82.79711861368418,108.87102411214772,M,
82.38836877312558,108.78328643935758,M,
81.97961893256698,108.69554876656744,M,
81.57086909200837,108.60781109377729,M,
81.16211925144975,108.52007342098713,M,
80.75336941089114,108.43233574819699,M,
80.34461957033254,108.34459807540685,M,
79.93586972977393,108.2568604026167,M,
79.52711988921533,108.16912272982655,M,
79.11837004865671,108.0813850570364,M,
78.70962020809812,107.99364738424626,M,
78.3008703675395,107.9059097114561,M,
77.8921205269809,107.81817203866596,M,
77.48337068642229,107.73043436587581,M,
77.07462084586368,107.64269669308567,M,
76.66587100530508,107.55495902029551,M,
76.25712116474647,107.46722134750537,M,
75.84837132418787,107.37948367471522,M,
75.40538000171718,107.2833367669418,M,
74.82406768474684,107.15980067193415,M,
74.24063405485747,107.04670612677268,M,
73.65526664779743,106.94408948395588,M,
73.06815362089799,106.85198372802205,M,
72.47948369259296,106.7704184649469,M,
71.88944608175814,106.69941991262716,M,
71.29823044688978,106.6390108924532,M,
70.70602682514182,106.58921082197358,M,
70.11302557124137,106.55003570865335,M,
69.51941729630205,106.521498144729,M,
68.92539280655508,106.50360730316055,M,
68.33114304201752,106.49636893468335,M,
67.73685901511749,106.49978536595934,M,
67.14273174929627,106.51385549882937,M,
66.54895221760671,106.53857481066609,M,
65.95571128132782,106.57393535582764,M,
65.36319962861549,106.6199257682118,M,
64.7716077132086,106.67653126490933,M,
64.18112569321065,106.74373365095568,M,
63.59194336996641,106.82151132517961,M,
63.00425012705311,106.9098392871465,M,
62.41823486940609,107.00868914519424,M,
61.83408596259815,107.11802912555946,M,
61.251991172292435,107.23782408259066,M,
60.67213760388794,107.36803551004517,M,
60.094711642377455,107.5086215534665,M,
59.51989889243694,107.65953702363771,M,
58.94788411876578,107.82073341110683,M,
58.37885118669699,107.9921589017795,M,
57.812983003096576,108.17375839357378,M,
57.25046145757092,108.36547351413185,M,
56.69146736400118,108.56724263958299,M,
56.136180402423435,108.77900091435146,M,
55.58477906127332,109.0006802720035,M,
55.03744058001369,109.23220945712617,M,
54.49434089216368,109.47351404823127,M,
53.955654568747626,109.72451648167697,M,
53.421554762181884,109.98513607659956,M,
52.892213150617664,110.25528906084693,M,
