x,y,color,target
108.01540288262991,43.13833329074184,M,
108.73114214547422,43.50115628751076,M,
109.48496182159973,43.84653072703899,M,
110.27824561037887,44.173869435135636,M,
111.21018285401703,44.54736135290386,M,
112.17712242056962,45.04306795470165,M,
113.08674142497597,45.637450346141385,M,
113.92900717899194,46.32395275694758,M,
114.69462987041285,47.09500337448978,M,
115.3751650255212,47.942097857468184,M,
115.69634964889669,48.37822757759517,M,
116.01753427227216,48.81435729772215,M,
116.33871889564765,49.25048701784913,M,
116.65990351902313,49.68661673797612,M,
116.98108814239862,50.122746458103094,M,
117.30227276577409,50.55887617823008,M,
117.62345738914958,50.995005898357064,M,
117.94464201252507,51.43113561848404,M,
118.26582663590054,51.86726533861103,M,
118.58701125927603,52.303395058738005,M,
118.90819588265151,52.73952477886499,M,
119.229380506027,53.175654498991975,M,
119.55056512940247,53.61178421911895,M,
119.87174975277796,54.04791393924594,M,
120.19293437615345,54.484043659372915,M,
120.51411899952893,54.9201733794999,M,
120.8353036229044,55.356303099626885,M,
121.15648824627989,55.79243281975387,M,
121.47767286965538,56.22856253988085,M,
121.79885749303085,56.66469226000783,M,
122.12004211640634,57.10082198013481,M,
122.44122673978183,57.536951700261795,M,
122.76241136315731,57.97308142038878,M,
123.08359598653279,58.409211140515765,M,
123.40478060990827,58.84534086064274,M,
123.72596523328376,59.28147058076972,M,
124.04714985665925,59.717600300896706,M,
124.36833448003472,60.15373002102369,M,
124.6895191034102,60.589859741150676,M,
125.01070372678569,61.02598946127765,M,
125.33188835016117,61.46211918140464,M,
125.65307297353665,61.898248901531616,M,
125.97425759691214,62.3343786216586,M,
126.29544222028761,62.77050834178558,M,
126.6166268436631,63.20663806191257,M,
126.93781146703859,63.64276778203955,M,
127.25899609041407,64.07889750216653,M,
127.58018071378956,64.51502722229351,M,
127.90136533716503,64.9511569424205,M,
128.2225499605405,65.38728666254748,M,
128.543734583916,65.82341638267445,M,
128.86491920729148,66.25954610280144,M,
129.18610383066698,66.69567582292842,M,
129.50728845404245,67.1318055430554,M,
129.82847307741793,67.56793526318239,M,
130.14965770079343,68.00406498330938,M,
130.4708423241689,68.44019470343636,M,
130.79202694754437,68.87632442356335,M,
131.11321157091987,69.31245414369032,M,
131.43439619429535,69.7485838638173,M,
131.75558081767082,70.18471358394429,M,
132.07676544104632,70.62084330407126,M,
132.3979500644218,71.05697302419824,M,
132.7191346877973,71.49310274432523,M,
133.04031931117277,71.92923246445221,M,
133.36150393454824,72.3653621845792,M,
133.68268855792374,72.80149190470618,M,
134.0038731812992,73.23762162483317,M,
134.32505780467469,73.67375134496014,M,
134.7176684361907,74.21098136677986,M,
135.33503992920072,75.19304224115142,M,
135.84601138340125,76.23443519981068,M,
136.24494701361536,77.323674147103,M,
136.527446739383,78.44874526765231,M,
136.69039471586808,79.59723953333773,M,
136.7319937002248,80.75648956928914,M,
136.6517848743773,81.91370936933104,M,
136.4506529055767,83.0561353198763,M,
136.13081618891934,84.17116697683977,M,
135.69580237944726,85.24650604286566,M,
135.15040948370074,86.27029201201259,M,
134.50065293986557,87.23123298579621,M,
133.753699270197,88.11873021774767,M,
132.91778703750458,88.92299501281708,M,
132.36582859159884,89.37749906880175,M,
132.04129580793725,89.64103806726719,M,
131.71676302427565,89.90457706573264,M,
131.39223024061405,90.16811606419807,M,
131.06769745695243,90.43165506266352,M,
130.74316467329083,90.69519406112896,M,
130.41863188962924,90.95873305959441,M,
130.09409910596762,91.22227205805984,M,
129.76956632230602,91.48581105652529,M,
129.44503353864442,91.74935005499073,M,
129.12050075498283,92.01288905345618,M,
128.7959679713212,92.27642805192161,M,
128.4714351876596,92.53996705038706,M,
128.146902403998,92.8035060488525,M,
127.8223696203364,93.06704504731795,M,
127.4978368366748,93.33058404578338,M,
127.1733040530132,93.59412304424883,M,
126.84877126935159,93.85766204271427,M,
126.52423848568999,94.12120104117972,M,
126.19970570202838,94.38474003964515,M,
125.87517291836679,94.6482790381106,M,
125.55064013470518,94.91181803657604,M,
125.22610735104357,95.17535703504149,M,
124.90157456738197,95.43889603350692,M,
124.57704178372036,95.70243503197237,M,
124.25250900005877,95.96597403043782,M,
123.92797621639716,96.22951302890326,M,
123.60344343273556,96.49305202736869,M,
123.27891064907395,96.75659102583414,M,
122.95437786541234,97.02013002429959,M,
122.62984508175074,97.28366902276503,M,
122.30531229808913,97.54720802123047,M,
121.98077951442754,97.81074701969591,M,
121.65624673076593,98.07428601816136,M,
121.33171394710433,98.3378250166268,M,
121.00718116344272,98.60136401509224,M,
120.68264837978111,98.86490301355768,M,
120.35811559611952,99.12844201202313,M,
120.03358281245791,99.39198101048856,M,
119.70905002879631,99.65552000895401,M,
119.3845172451347,99.91905900741945,M,
119.0599844614731,100.1825980058849,M,
118.7354516778115,100.44613700435033,M,
118.41091889414989,100.70967600281578,M,
118.08638611048829,100.97321500128122,M,
117.76185332682668,101.23675399974667,M,
117.43732054316509,101.5002929982121,M,
117.11278775950348,101.76383199667755,M,
116.78825497584188,102.027370995143,M,
116.46372219218027,102.29090999360844,M,
116.13918940851866,102.55444899207387,M,
115.81465662485707,102.81798799053932,M,
115.49012384119547,103.08152698900476,M,
115.16559105753386,103.3450659874702,M,
114.84105827387225,103.60860498593564,M,
114.51652549021065,103.87214398440109,M,
114.19199270654904,104.13568298286654,M,
113.86745992288743,104.39922198133198,M,
113.54292713922584,104.66276097979743,M,
113.21839435556424,104.92629997826286,M,
112.6210298157165,105.40693288421669,M,
111.98235351488378,105.90758666543336,M,
111.37237682547449,106.37137761225682,M,
110.78983007155952,106.79958673737201,M,
110.23344357720974,107.19349505346382,M,
109.70194766649595,107.5543835732172,M,
109.19407266348912,107.88353330931707,M,
108.70854889226008,108.18222527444841,M,
108.2441066768797,108.45174048129611,M,
107.79947634141882,108.69335994254507,M,
107.37338820994836,108.90836467088027,M,
106.96457260653915,109.09803567898663,M,
106.57175985526206,109.26365397954905,M,
106.19368028018793,109.40650058525246,M,
105.82906420538772,109.52785650878184,M,
105.47664195493222,109.62900276282207,M,
105.13514385289233,109.71122036005809,M,
104.80330022333895,109.77579031317487,M,
104.47984139034287,109.8239936348573,M,
104.16349767797499,109.85711133779031,M,
103.85299941030623,109.8764244346588,M,
103.5470769114074,109.88321393814779,M,
103.24446050534941,109.87876086094212,M,
102.94388051620307,109.86434621572675,M,
102.64406726803931,109.84125101518664,M,
102.34375108492894,109.81075627200664,M,
102.04166229094288,109.77414299887178,M,
101.73653121015197,109.73269220846691,M,
101.4270881666271,109.687684913477,M,
101.11206348443913,109.64040212658696,M,
100.79018748765894,109.59212486048175,M,
100.46019050035736,109.54413412784626,M,
100.12080284660532,109.49771094136545,M,
99.77075485047362,109.45413631372423,M,
99.40877683603318,109.41469125760757,M,
99.03359912735485,109.38065678570032,M,
98.6439520485095,109.35331391068749,M,
98.23856592356799,109.33394364525395,M,
97.81617107660122,109.32382700208467,M,
97.37549783168002,109.32424499386454,M,
96.91527651287528,109.33647863327855,M,
96.43423744425789,109.36180893301159,M,
95.93111094989867,109.40151690574857,M,
95.4046273538685,109.45688356417445,M,
94.85351698023828,109.52918992097415,M,
94.27651015307887,109.61971698883261,M,
93.67233719646111,109.72974578043473,M,
93.03972843445588,109.86055730846546,M,
92.37741419113408,110.01343258560975,M,
91.68412479056653,110.1896526245525,M,
90.95859055682413,110.39049843797865,M,
90.19954181397776,110.6172510385731,M,
89.40570888609827,110.87119143902085,M,
88.57582209725652,111.15360065200677,M,
87.7086117715234,111.4657596902158,M,
86.80280823296975,111.80894956633288,M,
85.85714180566647,112.18445129304293,M,
84.87034281368443,112.59354588303088,M,
83.84114158109446,113.03751434898169,M,
82.76826843196747,113.51763770358023,M,
82.24231310981187,113.7504715835549,M,
81.86003602276121,113.91970089573036,M,
81.47775893571055,114.08893020790582,M,
81.09548184865989,114.25815952008128,M,
80.71320476160922,114.42738883225674,M,
80.33092767455857,114.5966181444322,M,
79.9486505875079,114.76584745660766,M,
79.56637350045725,114.93507676878312,M,
79.18409641340658,115.10430608095858,M,
78.80181932635593,115.27353539313404,M,
78.41954223930526,115.4427647053095,M,
78.0372651522546,115.61199401748496,M,
77.65498806520394,115.78122332966042,M,
77.27271097815328,115.95045264183588,M,
76.89043389110262,116.11968195401134,M,
76.50815680405196,116.2889112661868,M,
76.1258797170013,116.45814057836226,M,
75.74360262995063,116.62736989053772,M,
75.36132554289998,116.79659920271318,M,
74.97904845584931,116.96582851488864,M,
74.59677136879866,117.1350578270641,M,
74.21449428174799,117.30428713923956,M,
73.83221719469734,117.47351645141502,M,
73.44994010764667,117.64274576359048,M,
73.06766302059602,117.81197507576594,M,
72.68538593354535,117.9812043879414,M,
72.3031088464947,118.15043370011686,M,
71.92083175944403,118.31966301229232,M,
71.53855467239337,118.48889232446778,M,
71.1562775853427,118.65812163664324,M,
70.77400049829205,118.8273509488187,M,
70.39172341124139,118.99658026099416,M,
70.00944632419073,119.16580957316962,M,
69.62716923714007,119.33503888534509,M,
69.24489215008941,119.50426819752055,M,
68.86261506303875,119.67349750969602,M,
68.48033797598808,119.84272682187148,M,
68.09806088893743,120.01195613404694,M,
67.71578380188676,120.1811854462224,M,
67.3335067148361,120.35041475839786,M,
66.95122962778544,120.51964407057332,M,
66.56895254073478,120.68887338274878,M,
66.18667545368412,120.85810269492424,M,
65.80439836663346,121.0273320070997,M,
65.4221212795828,121.19656131927516,M,
65.03984419253214,121.36579063145062,M,
64.65756710548148,121.53501994362608,M,
64.27529001843081,121.70424925580154,M,
63.893012931380156,121.873478567977,M,
63.5107358443295,122.04270788015246,M,
63.128458757278835,122.21193719232792,M,
62.746181670228175,122.38116650450338,M,
62.363904583177515,122.55039581667884,M,
61.981627496126855,122.7196251288543,M,
61.599350409076195,122.88885444102976,M,
61.21707332202553,123.05808375320522,M,
60.834796234974874,123.22731306538068,M,
60.45251914792421,123.39654237755614,M,
60.070242060873554,123.5657716897316,M,
59.687964973822886,123.73500100190707,M,
58.88045394010236,124.07376768199943,M,
58.06241373588789,124.38086727440559,M,
57.234526883549194,124.65763053949964,M,
56.39747590545594,124.90538823765564,M,
55.551943323977845,125.12547112924761,M,
54.69861166148458,125.31920997464958,M,
53.838163440345866,125.48793553423565,M,
52.97128118293138,125.63297856837984,M,
52.098647411610834,125.75566983745624,M,
51.2209446487539,125.85734010183882,M,
50.338855416730276,125.93932012190169,M,
49.45306223790966,126.0029406580189,M,
48.56424763466176,126.04953247056446,M,
47.67309412935624,126.0804263199124,M,
46.780284244362804,126.09695296643687,M,
45.88650050205117,126.10044317051184,M,
44.99242542479102,126.09222769251139,M,
44.09874153495204,126.07363729280958,M,
43.206131354903924,126.04600273178039,M,
42.315277407016374,126.01065476979795,M,
41.426862213659085,125.96892416723625,M,
40.541568297201735,125.92214168446937,M,
39.66007818001403,125.87163808187135,M,
38.78307438446568,125.81874411981627,M,
37.91123943292633,125.76479055867813,M,
37.04525584776572,125.711108158831,M,
36.185806151353546,125.65902768064893,M,
35.333572866059455,125.60987988450594,M,
34.48923851425319,125.56499553077614,M,
33.65348561830444,125.52570537983355,M,
32.82699670058286,125.49334019205222,M,
32.010454283458195,125.46923072780619,M,
31.20454088930011,125.45470774746951,M,
30.409939040478296,125.45110201141624,M,
29.627331259362453,125.4597442800204,M,
28.85740006832228,125.48196531365608,M,
28.100827989727467,125.5190958726973,M,
27.358297545947714,125.57246671751814,M,
26.630491259352713,125.64340860849262,M,
25.918091652312153,125.7332523059948,M,
25.221781247195732,125.84332857039873,M,
24.54224256637314,125.97496816207845,M,
23.88015813221407,126.12950184140803,M,
23.236210467088227,126.30826036876148,M,
22.61108209336529,126.51257450451288,M,
22.005455533414963,126.74377500903627,M,
21.42001330960694,127.00319264270573,M,
20.855437944310918,127.29215816589526,M,
20.31241195989658,127.61200233897893,M,
19.791617878733632,127.9640559223308,M,
19.29373822319176,128.3496496763249,M,
18.81945551564066,128.7701143613353,M,
18.369452278450026,129.22678073773602,M,
17.944411033989553,129.72097956590113,M,
17.545014304628932,130.25404160620468,M,
17.171944612737864,130.82729761902073,M,
16.82588448068604,131.4420783647233,M,
16.50751643084315,132.09971460368646,M,
16.217522985578892,132.80153709628422,M,
15.93468821250029,133.60488022430067,M,
15.511054911074854,134.62564096223832,M,
14.982703761279415,135.5963431414372,M,
14.355462238511523,136.5062803537257,M,
13.636248534476959,137.34541640117004,M,
