x,y,color,target
110.22054367649734,21.95160985351846,M,
110.94413549759136,22.08989249050098,M,
111.66583167486155,22.223469738865955,M,
112.38617390290024,22.35284648797428,M,
113.1057038762998,22.47852762718685,M,
113.82496328965262,22.60101804586456,M,
114.5444938375511,22.720822633368318,M,
115.26483721458757,22.83844627905901,M,
115.98653511535444,22.954393872297537,M,
116.71012923444408,23.06917030244479,M,
117.43616126644883,23.183280458861674,M,
118.16517290596113,23.297229230909082,M,
118.8977058475733,23.411521507947914,M,
119.63430178587777,23.52666217933906,M,
120.37550241546685,23.643156134443423,M,
121.12184943093295,23.761508262621895,M,
121.87388452686848,23.88222345323538,M,
122.63214939786576,24.005806595644767,M,
123.39718573851718,24.13276257921096,M,
124.16953524341514,24.263596293294846,M,
124.94973960715198,24.398812627257335,M,
125.73834052432011,24.53891647045931,M,
126.53587968951186,24.684412712261675,M,
127.34289879731968,24.835806242025328,M,
128.15993954233588,24.993601949111163,M,
128.98754361915286,25.158304722880082,M,
129.82625272236297,25.330419452692972,M,
130.6766085465586,25.51045102791074,M,
131.5391527863322,25.69890433789428,M,
132.41442713627603,25.89628427200448,M,
133.30297329098255,26.103095719602248,M,
134.28692289736534,26.348879762666137,M,
135.37257977467303,26.721952430660355,M,
136.41312284163735,27.206827875122407,M,
137.39707537652663,27.798158138118307,M,
138.3135848257093,28.489421112975677,M,
139.15254250243646,29.272992480185074,M,
139.90469508110706,30.140229800212857,M,
140.56174665728503,31.08156783571969,M,
141.1164502477915,32.08662405182358,M,
141.5626877216678,33.14431313078692,M,
141.89553728040644,34.24296923808223,M,
142.1113277431737,35.37047469129677,M,
142.20767903828178,36.51439361271594,M,
142.226152191648,37.39440812120043,M,
142.24321779179,38.20737033848941,M,
142.26028339193195,39.0203325557784,M,
142.2773489920739,39.83329477306739,M,
142.2944145922159,40.64625699035637,M,
142.31148019235786,41.459219207645354,M,
142.32854579249982,42.27218142493434,M,
142.34561139264179,43.08514364222333,M,
142.36267699278378,43.89810585951231,M,
142.37974259292574,44.7110680768013,M,
142.3968081930677,45.52403029409028,M,
142.4138737932097,46.336992511379265,M,
142.43093939335165,47.149954728668256,M,
142.4480049934936,47.96291694595724,M,
142.4650705936356,48.77587916324623,M,
142.48213619377756,49.588841380535214,M,
142.49920179391953,50.4018035978242,M,
142.5162673940615,51.21476581511318,M,
142.53333299420348,52.027728032402166,M,
142.55039859434544,52.84069024969115,M,
142.5674641944874,53.653652466980134,M,
142.5845297946294,54.46661468426912,M,
142.60159539477135,55.27957690155811,M,
142.6186609949133,56.0925391188471,M,
142.63572659505527,56.90550133613608,M,
142.65279219519726,57.71846355342507,M,
142.66985779533923,58.53142577071405,M,
142.6869233954812,59.344387988003035,M,
142.70398899562318,60.15735020529202,M,
142.72105459576514,60.970312422581,M,
142.7381201959071,61.78327463986999,M,
142.75518579604906,62.59623685715897,M,
142.77225139619105,63.40919907444796,M,
142.789316996333,64.22216129173694,M,
142.80638259647498,65.03512350902594,M,
142.82344819661697,65.84808572631492,M,
142.84051379675893,66.6610479436039,M,
142.8575793969009,67.47401016089289,M,
142.87464499704288,68.28697237818187,M,
142.89171059718484,69.09993459547087,M,
142.9087761973268,69.91289681275984,M,
142.92584179746876,70.72585903004884,M,
142.94290739761075,71.53882124733781,M,
142.95997299775271,72.3517834646268,M,
142.97703859789468,73.16474568191579,M,
142.99410419803667,73.97770789920477,M,
143.01116979817863,74.79067011649377,M,
143.0282353983206,75.60363233378274,M,
143.04530099846255,76.41659455107174,M,
143.06236659860454,77.22955676836071,M,
143.0794321987465,78.0425189856497,M,
143.09649779888846,78.85548120293868,M,
143.11356339903045,79.66844342022767,M,
143.13062899917242,80.48140563751666,M,
143.14769459931438,81.29436785480564,M,
143.16476019945634,82.10733007209464,M,
143.18182579959833,82.92029228938361,M,
143.1988913997403,83.73325450667261,M,
143.21595699988225,84.54621672396158,M,
143.23302260002424,85.35917894125058,M,
143.19519957962896,86.5577533837484,M,
143.03188252671282,87.74575120163679,M,
142.7448727548686,88.91006931364345,M,
142.3373358527108,90.03786581499483,M,
141.8137667688581,91.11670161784643,M,
141.17994023467287,92.13467764882334,M,
140.4428470715732,93.08056609044452,M,
139.61061708541897,93.9439342188964,M,
138.69242939841195,94.71525947228145,M,
138.23022657710962,95.05627338907327,M,
137.89381896176988,95.30447541913091,M,
137.55741134643011,95.55267744918856,M,
137.22100373109038,95.8008794792462,M,
136.8845961157506,96.04908150930385,M,
136.54818850041084,96.2972835393615,M,
136.2117808850711,96.54548556941914,M,
135.87537326973134,96.7936875994768,M,
135.53896565439157,97.04188962953444,M,
135.20255803905184,97.29009165959208,M,
134.86615042371207,97.53829368964973,M,
134.52974280837233,97.78649571970737,M,
134.19333519303257,98.03469774976503,M,
133.8569275776928,98.28289977982267,M,
133.52051996235306,98.53110180988031,M,
133.1841123470133,98.77930383993797,M,
132.84770473167353,99.02750586999561,M,
132.5112971163338,99.27570790005326,M,
132.17488950099403,99.5239099301109,M,
131.8384818856543,99.77211196016854,M,
131.50207427031452,100.0203139902262,M,
131.16566665497476,100.26851602028384,M,
130.82925903963502,100.5167180503415,M,
130.49285142429525,100.76492008039914,M,
130.1564438089555,101.01312211045678,M,
129.82003619361575,101.26132414051443,M,
129.48362857827598,101.50952617057207,M,
129.14722096293625,101.75772820062973,M,
128.81081334759648,102.00593023068737,M,
128.4744057322567,102.25413226074501,M,
128.13799811691698,102.50233429080266,M,
127.80159050157721,102.7505363208603,M,
127.46518288623746,102.99873835091796,M,
127.1287752708977,103.2469403809756,M,
126.79236765555794,103.49514241103324,M,
126.45596004021819,103.7433444410909,M,
126.11955242487844,103.99154647114854,M,
125.78314480953867,104.2397485012062,M,
125.44673719419892,104.48795053126383,M,
125.11032957885917,104.73615256132149,M,
124.77392196351941,104.98435459137913,M,
124.43751434817966,105.23255662143677,M,
124.1011067328399,105.48075865149443,M,
123.76469911750014,105.72896068155207,M,
123.42829150216039,105.97716271160971,M,
123.09188388682063,106.22536474166736,M,
122.75547627148087,106.473566771725,M,
122.41906865614112,106.72176880178266,M,
122.08266104080137,106.9699708318403,M,
121.74625342546162,107.21817286189794,M,
121.40984581012185,107.4663748919556,M,
121.0734381947821,107.71457692201324,M,
120.73703057944235,107.96277895207089,M,
120.40062296410258,108.21098098212853,M,
120.06421534876283,108.45918301218617,M,
119.72780773342308,108.70738504224383,M,
119.39140011808333,108.95558707230147,M,
119.05499250274356,109.20378910235912,M,
118.71858488740381,109.45199113241677,M,
118.38217727206406,109.70019316247442,M,
117.30553202888724,110.50223059469,M,
116.2536195980121,111.33644235443724,M,
115.22740112347479,112.20206621319377,M,
114.2278142724591,113.0983112408546,M,
113.25577237853948,114.02435852841361,M,
112.31216360715806,114.97936193620977,M,
111.39785014409809,115.9624488670544,M,
110.51366740769518,116.97272106353282,M,
109.66042328550638,118.00925542875207,M,
108.83889739613431,119.07110486978488,M,
108.04984037688108,120.15729916303881,M,
107.2939731978826,121.26684584076044,M,
106.5719865033502,122.39873109786402,M,
105.88453998052147,123.55192071825647,M,
105.23226175689655,124.72536101981211,M,
104.61574782631124,125.91797981713356,M,
104.0355615043707,127.12868740121957,M,
103.49223291374187,128.35637753514405,M,
102.98625849977442,129.59992846483712,M,
102.51810057689318,130.8582039440442,M,
102.08818690617628,132.13005427252665,M,
101.69691030450525,133.4143173465559,M,
101.34462828564371,134.70981972074014,M,
101.0316627335732,136.01537768021473,M,
100.75829960838423,137.32979832221528,M,
100.52478868499128,138.6518806460463,M,
100.33134332491078,139.98041665044872,M,
100.1781402813103,141.3141924373641,M,
100.06531953750725,142.65198932108675,M,
99.99298417906454,143.99258494179014,M,
99.96120029960014,145.33475438241098,M,
99.9699969403967,146.67727128786913,M,
100.01936606386609,148.01890898560205,M,
100.10926256089353,149.35844160638905,M,
100.23960429205424,150.69464520444149,M,
100.41027216266515,152.02629887573568,M,
100.62111023160304,153.3521858735665,M,
100.87192585378965,154.67109472030208,M,
101.16248985621363,155.98182031432455,M,
101.4925367473285,157.28316503114468,M,
101.86176495963514,158.57393981768456,M,
102.26983712522741,159.85296527872865,M,
102.71638038404893,161.11907275455022,M,
103.20098672457941,162.3711053887287,M,
103.72321335663935,163.60791918518214,M,
104.28258311597227,164.82838405344918,M,
104.87858490023504,166.03138484126515,M,
105.51067413599769,167.21582235348907,M,
106.17827327632622,168.38061435645048,M,
106.88077232849363,169.52469656679818,M,
107.61752941133699,170.64702362394792,M,
108.38787134175138,171.74657004523976,M,
109.19109424978481,172.82233116293295,M,
110.02646422177193,173.87332404218213,M,
110.89321797091907,174.8985883791556,M,
111.79056353472782,175.89718737847562,M,
112.71768099862001,176.86820860917885,M,
113.67372324510265,177.81076483841434,M,
114.65781672778866,178.72399484211832,M,
115.62597450367774,179.5750214607824,M,
116.38571673102591,180.33467646995183,M,
117.06159898611337,181.16982146468627,M,
117.64616659184765,182.07124517155125,M,
118.13297203062243,183.02900529274623,M,
118.51664605753504,184.03253816517483,M,
118.79295692074133,185.0707752728946,M,
118.95885703577397,186.1322653278665,M,
119.01251659902756,187.20530057250832,M,
118.95334376966895,188.2780459109917,M,
118.78199119737519,189.3386694450227,M,
118.50034882390139,190.37547297435512,M,
118.11152303787365,191.37702102267434,M,
117.61980241272065,192.33226696575457,M,
117.0306104056387,193.23067487075255,M,
116.35044553929977,194.06233570280506,M,
115.58680972607107,194.81807661722394,M,
114.74812552529784,195.48956213184465,M,
113.84364324626435,196.06938606364338,M,
112.8833389214457,196.5511532156024,M,
111.87780427535918,196.92954991285512,M,
110.83812990260978,197.2004026101285,M,
109.77578294362297,197.36072392406896,M,
108.70248060724661,197.40874558273646,M,
108.15315460720683,197.39867539456554,M,
107.73516463517599,197.3910128450565,M,
107.31717466314515,197.38335029554747,M,
106.89918469111431,197.37568774603844,M,
106.48119471908348,197.3680251965294,M,
106.06320474705264,197.36036264702037,M,
105.6452147750218,197.35270009751133,M,
105.22722480299097,197.3450375480023,M,
104.80923483096014,197.33737499849323,M,
104.3912448589293,197.3297124489842,M,
103.97325488689846,197.32204989947516,M,
103.55526491486762,197.31438734996613,M,
103.13727494283678,197.3067248004571,M,
102.71928497080594,197.29906225094805,M,
102.30129499877512,197.29139970143902,M,
101.88330502674428,197.28373715192998,M,
101.46531505471344,197.27607460242095,M,
101.0473250826826,197.2684120529119,M,
100.62933511065177,197.26074950340288,M,
100.21134513862093,197.25308695389384,M,
99.79335516659009,197.2454244043848,M,
99.37536519455927,197.23776185487577,M,
98.95737522252841,197.23009930536674,M,
98.53938525049759,197.2224367558577,M,
98.12139527846675,197.21477420634864,M,
97.70340530643591,197.2071116568396,M,
97.28541533440507,197.19944910733057,M,
96.86742536237423,197.19178655782153,M,
96.4494353903434,197.1841240083125,M,
96.03144541831257,197.17646145880346,M,
95.61345544628173,197.16879890929442,M,
95.1954654742509,197.1611363597854,M,
94.77747550222006,197.15347381027635,M,
94.35948553018922,197.14581126076732,M,
93.94149555815838,197.13814871125828,M,
93.52350558612754,197.13048616174925,M,
93.10551561409672,197.1228236122402,M,
92.68752564206588,197.11516106273118,M,
92.26953567003504,197.10749851322214,M,
91.8515456980042,197.0998359637131,M,
91.43355572597336,197.09217341420404,M,
91.01556575394252,197.084510864695,M,
90.5975757819117,197.07684831518597,M,
90.17958580988086,197.06918576567693,M,
89.76159583785002,197.0615232161679,M,
89.34360586581919,197.05386066665886,M,
88.92561589378835,197.04619811714983,M,
88.50762592175751,197.0385355676408,M,
88.08963594972667,197.03087301813176,M,
87.67164597769585,197.02321046862272,M,
87.25365600566501,197.0155479191137,M,
86.83566603363417,197.00788536960465,M,
86.41767606160333,197.00022282009562,M,
85.99968608957249,196.99256027058658,M,
85.58169611754165,196.98489772107754,M,
85.16370614551082,196.9772351715685,M,
84.74571617347999,196.96957262205947,M,
84.32772620144914,196.9619100725504,M,
83.90973622941831,196.95424752304137,M,
83.49174625738748,196.94658497353234,M,
82.74038719731362,196.91876657341777,M,
82.0240599904434,196.86408460373195,M,
81.34128741266726,196.78338701677697,M,
80.69059223987549,196.67752176485482,M,
80.07049724795837,196.54733680026763,M,
79.4795252128063,196.39368007531743,M,
78.91619891030959,196.2173995423063,M,
78.37904111635861,196.01934315353637,M,
77.86657460684367,195.80035886130972,M,
77.37732215765509,195.5612946179283,M,
76.90980654468324,195.30299837569416,M,
76.46255054381844,195.02631808690955,M,
