x,y,color,target
117.37217089682368,32.06580395560438,M,
118.11870386977279,32.403981207359294,M,
118.85851359913683,32.72491551728902,M,
119.59125514886614,33.027805603611085,M,
120.31658358291094,33.31185018454302,M,
121.03415396522148,33.57624797830237,M,
121.74362135974796,33.82019770310665,M,
122.44464083044069,34.04289807717342,M,
123.13686744124989,34.2435478187202,M,
123.8199562561258,34.42134564596452,M,
124.49356233901868,34.57549027712393,M,
125.15734075387878,34.70518043041596,M,
125.81094656465635,34.809614824058144,M,
126.45403483530161,34.88799217626801,M,
127.08626062976484,34.939511205263095,M,
127.70727901199626,34.963370629260936,M,
128.31674504594613,34.95876916647907,M,
128.9143137955647,34.92490553513504,M,
129.49964032480224,34.86097845344636,M,
130.07237969760894,34.766186639630575,M,
130.82183713666572,34.607615634211136,M,
131.86454673799187,34.467572958556985,M,
132.9161932542017,34.43765860337604,M,
133.96517749751536,34.51820251054299,M,
134.99992964382506,34.70831631701059,M,
136.00903684264767,35.00590315305433,M,
136.98136909572935,35.407680769801736,M,
137.90620201591722,35.909217740960294,M,
138.77333511232308,36.50498233945509,M,
139.5732042971473,37.18840354988886,M,
140.29698737326274,37.95194354388458,M,
140.9367013390788,38.787180818940016,M,
141.4852904374561,39.684903083810234,M,
141.93670397753226,40.635208865934075,M,
142.28596307111923,41.62761672022027,M,
142.5292155475989,42.65118083466969,M,
142.66377844163162,43.694611757755474,M,
142.6881675850563,44.74640091599258,M,
142.6271186332823,45.65248061123182,M,
142.5705276353484,46.342031013201215,M,
142.51393663741456,47.0315814151706,M,
142.45734563948068,47.72113181713999,M,
142.40075464154683,48.410682219109376,M,
142.34416364361294,49.10023262107877,M,
142.2875726456791,49.78978302304816,M,
142.2309816477452,50.47933342501754,M,
142.17439064981136,51.16888382698693,M,
142.11779965187748,51.85843422895632,M,
142.0612086539436,52.54798463092571,M,
142.00461765600974,53.237535032895096,M,
141.94802665807586,53.92708543486448,M,
141.891435660142,54.61663583683387,M,
141.83484466220813,55.306186238803264,M,
141.77825366427427,55.99573664077265,M,
141.7216626663404,56.68528704274203,M,
141.66507166840654,57.374837444711424,M,
141.60848067047266,58.064387846680816,M,
141.5518896725388,58.7539382486502,M,
141.49529867460492,59.443488650619585,M,
141.43870767667107,60.13303905258898,M,
141.3821166787372,60.82258945455837,M,
141.32552568080334,61.51213985652775,M,
141.26893468286946,62.20169025849714,M,
141.2123436849356,62.89124066046653,M,
141.15575268700172,63.58079106243592,M,
141.09916168906787,64.2703414644053,M,
141.042570691134,64.9598918663747,M,
140.98597969320014,65.64944226834409,M,
140.92938869526625,66.33899267031347,M,
140.8727976973324,67.02854307228286,M,
140.81620669939852,67.71809347425224,M,
140.75961570146467,68.40764387622164,M,
140.7030247035308,69.09719427819103,M,
140.64643370559693,69.78674468016041,M,
140.58984270766305,70.47629508212981,M,
140.5332517097292,71.1658454840992,M,
140.47666071179532,71.85539588606858,M,
140.42006971386147,72.54494628803796,M,
140.36347871592758,73.23449669000735,M,
140.30688771799373,73.92404709197675,M,
140.25029672005985,74.61359749394613,M,
140.193705722126,75.30314789591552,M,
140.13711472419212,75.9926982978849,M,
140.08052372625826,76.6822486998543,M,
140.02393272832438,77.37179910182368,M,
139.96734173039053,78.06134950379308,M,
139.91075073245665,78.75089990576245,M,
139.8541597345228,79.44045030773185,M,
139.79756873658891,80.13000070970124,M,
139.74097773865506,80.81955111167062,M,
139.68438674072118,81.50910151364002,M,
139.62779574278733,82.19865191560939,M,
139.57120474485345,82.88820231757879,M,
139.5146137469196,83.57775271954819,M,
139.4580227489857,84.26730312151756,M,
139.40143175105186,84.95685352348696,M,
139.34484075311798,85.64640392545634,M,
139.2882497551841,86.33595432742572,M,
139.18380691331492,87.33003269820445,M,
138.94750907820568,88.51110837466629,M,
138.58864696860448,89.66088853047857,M,
138.1111786720742,90.76669160798178,M,
137.5203704490407,91.81632109689829,M,
136.82273864831055,92.7982000563516,M,
136.0259778346762,93.70149880331404,M,
135.13887592132954,94.51625435913665,M,
134.4329382673608,95.05840092699319,M,
134.09707633964152,95.30734087334976,M,
133.76121441192225,95.55628081970632,M,
133.42535248420296,95.80522076606287,M,
133.0894905564837,96.05416071241943,M,
132.7536286287644,96.303100658776,M,
132.41776670104514,96.55204060513256,M,
132.08190477332585,96.80098055148912,M,
131.74604284560658,97.04992049784568,M,
131.4101809178873,97.29886044420225,M,
131.07431899016802,97.5478003905588,M,
130.73845706244873,97.79674033691536,M,
130.40259513472947,98.04568028327192,M,
130.06673320701017,98.29462022962848,M,
129.7308712792909,98.54356017598505,M,
129.39500935157162,98.79250012234161,M,
129.05914742385235,99.04144006869817,M,
128.72328549613306,99.29038001505472,M,
128.3874235684138,99.5393199614113,M,
128.0515616406945,99.78825990776785,M,
127.71569971297522,100.03719985412441,M,
127.37983778525594,100.28613980048097,M,
127.04397585753667,100.53507974683752,M,
126.70811392981739,100.7840196931941,M,
126.37225200209811,101.03295963955065,M,
126.03639007437883,101.28189958590721,M,
125.70052814665955,101.53083953226377,M,
125.36466621894027,101.77977947862034,M,
125.02880429122098,102.0287194249769,M,
124.69294236350171,102.27765937133346,M,
124.35708043578242,102.52659931769001,M,
124.02121850806314,102.77553926404659,M,
123.68535658034386,103.02447921040314,M,
123.34949465262459,103.2734191567597,M,
123.0136327249053,103.52235910311626,M,
122.67777079718603,103.77129904947282,M,
122.34190886946675,104.02023899582939,M,
122.00604694174747,104.26917894218595,M,
121.67018501402819,104.5181188885425,M,
121.33432308630891,104.76705883489906,M,
120.99846115858963,105.01599878125563,M,
120.66259923087036,105.26493872761219,M,
120.32673730315108,105.51387867396875,M,
119.9908753754318,105.7628186203253,M,
119.65501344771252,106.01175856668186,M,
119.31915151999323,106.26069851303843,M,
118.98328959227396,106.50963845939499,M,
118.64742766455467,106.75857840575155,M,
118.3115657368354,107.00751835210811,M,
117.97570380911611,107.25645829846468,M,
117.63984188139685,107.50539824482124,M,
117.30397995367755,107.7543381911778,M,
116.96811802595828,108.00327813753435,M,
116.632256098239,108.25221808389091,M,
116.29639417051972,108.50115803024748,M,
115.96053224280044,108.75009797660404,M,
115.62467031508116,108.9990379229606,M,
115.28880838736188,109.24797786931715,M,
114.9529464596426,109.49691781567373,M,
114.61708453192333,109.74585776203028,M,
113.93062338818962,110.26265921488859,M,
113.0427649665023,110.96866542676747,M,
112.19401940870422,111.68699703285786,M,
111.38287915477919,112.41654330337576,M,
110.60783664471097,113.15619350853723,M,
109.86738431848339,113.90483691855829,M,
109.16001461608015,114.66136280365492,M,
108.48421997748514,115.42466043404328,M,
107.83849284268209,116.19361907993931,M,
107.22132565165482,116.9671280115591,M,
106.63121084438708,117.74407649911863,M,
106.06664086086269,118.52335381283397,M,
105.5261081410654,119.30384922292112,M,
105.00810512497901,120.08445199959611,M,
104.51112425258728,120.86405141307502,M,
104.03365796387408,121.64153673357387,M,
103.57419869882311,122.4157972313087,M,
103.13123889741821,123.18572217649552,M,
102.70327099964317,123.9502008393504,M,
102.2887874454817,124.70812249008931,M,
101.88628067491767,125.45837639892834,M,
101.49424312793484,126.19985183608348,M,
101.11116724451699,126.93143807177083,M,
100.73554546464788,127.65202437620636,M,
100.36587022831138,128.3605000196061,M,
100.00063397549117,129.05575427218614,M,
99.6383291461711,129.7366764041625,M,
99.27744818033496,130.40215568575115,M,
98.9164835179665,131.0510813871682,M,
98.55392759904953,131.68234277862962,M,
98.18827286356785,132.29482913035156,M,
97.81801175150522,132.8874297125499,M,
97.44163670284543,133.4590337954408,M,
97.05764015757231,134.00853064924024,M,
96.66451455566956,134.5348095441642,M,
96.26075233712103,135.0367597504288,M,
95.8448459419105,135.51327053825008,M,
95.41528781002175,135.963231177844,M,
94.97057038143856,136.38553093942664,M,
94.50918609614475,136.77905909321402,M,
94.02962739412405,137.14270490942218,M,
93.53038671536028,137.47535765826714,M,
93.00995649983722,137.77590660996498,M,
92.46682918753865,138.0432410347317,M,
91.89949721844837,138.2762502027833,M,
91.30645303255018,138.47382338433587,M,
90.68618906982783,138.63484984960542,M,
90.03719777026512,138.758218868808,M,
89.35797157384584,138.8428197121596,M,
88.64700292055379,138.88754164987628,M,
87.90278425037275,138.89127395217412,M,
87.12380800328647,138.8529058892691,M,
86.30856661927879,138.77132673137726,M,
85.45555253833346,138.64542574871462,M,
84.56325820043429,138.47409221149724,M,
83.63017604556504,138.2562153899412,M,
82.65479851370951,137.9906845542624,M,
81.6356180448515,137.676388974677,M,
80.57112707897478,137.31221792140096,M,
79.45981805606314,136.89706066465038,M,
78.78635071735039,136.62673098566248,M,
78.39906714141438,136.46929603657702,M,
78.01178356547838,136.31186108749156,M,
77.62449998954237,136.1544261384061,M,
77.23721641360638,135.99699118932065,M,
76.84993283767037,135.8395562402352,M,
76.46264926173437,135.68212129114974,M,
76.07536568579836,135.52468634206429,M,
75.68808210986235,135.36725139297886,M,
75.30079853392635,135.2098164438934,M,
74.91351495799034,135.05238149480795,M,
74.52623138205435,134.8949465457225,M,
74.13894780611834,134.73751159663703,M,
73.75166423018233,134.58007664755158,M,
73.36438065424633,134.42264169846612,M,
72.97709707831032,134.26520674938067,M,
72.58981350237433,134.1077718002952,M,
72.20252992643832,133.95033685120978,M,
71.8152463505023,133.79290190212433,M,
71.42796277456631,133.63546695303887,M,
71.0406791986303,133.47803200395342,M,
70.6533956226943,133.32059705486796,M,
70.2661120467583,133.1631621057825,M,
69.8788284708223,133.00572715669705,M,
69.49154489488629,132.8482922076116,M,
69.10426131895028,132.69085725852614,M,
68.71697774301428,132.5334223094407,M,
68.32969416707827,132.37598736035525,M,
67.94241059114228,132.2185524112698,M,
67.55512701520627,132.06111746218434,M,
67.16784343927026,131.9036825130989,M,
66.78055986333426,131.74624756401343,M,
66.39327628739825,131.58881261492797,M,
66.00599271146226,131.43137766584252,M,
65.61870913552625,131.27394271675706,M,
65.23142555959024,131.1165077676716,M,
64.84414198365424,130.95907281858618,M,
64.45685840771823,130.80163786950072,M,
64.06957483178223,130.64420292041527,M,
63.68229125584622,130.4867679713298,M,
63.29500767991022,130.32933302224436,M,
62.90772410397422,130.1718980731589,M,
62.52044052803821,130.01446312407344,M,
62.133156952102205,129.857028174988,M,
61.7458733761662,129.69959322590253,M,
61.35858980023019,129.5421582768171,M,
60.971306224294196,129.38472332773165,M,
60.584022648358186,129.2272883786462,M,
60.19673907242218,129.06985342956074,M,
59.80945549648618,128.91241848047528,M,
59.42217192055018,128.75498353138983,M,
59.034888344614174,128.59754858230437,M,
58.64760476867817,128.4401136332189,M,
58.26032119274217,128.28267868413346,M,
57.87303761680616,128.12524373504803,M,
57.485754040870155,127.96780878596256,M,
57.09847046493415,127.81037383687712,M,
56.71118688899814,127.65293888779166,M,
56.32390331306215,127.49550393870621,M,
55.936619737126136,127.33806898962075,M,
55.09448787219412,126.99596943904851,M,
54.12952566229855,126.63098634012064,M,
53.155085502137446,126.29211895707122,M,
52.17187404185007,125.97961303170482,M,
51.18060429239769,125.69369518887201,M,
50.181995108498235,125.4345727721242,M,
49.176770667323076,125.20243369335107,M,
48.16565994333401,124.99744629650954,M,
47.14939617964141,124.81975923554309,M,
46.12871635626668,124.66950136658014,M,
45.10436065569492,124.54678165448925,M,
44.077071926105006,124.45168909385953,M,
43.0475951426668,124.38429264446293,M,
42.01667686729563,124.34464118124558,M,
40.98506470725627,124.3327634588844,M,
39.95350677300881,124.34866809093468,M,
38.92275113568954,124.39234354358354,M,
37.89354528462042,124.46375814401415,M,
36.86663558524053,124.56286010337442,M,
35.84276673785236,124.6895775543335,M,
34.82268123757582,124.84381860319897,M,
33.80711883590134,125.02547139655681,M,
32.796816004232575,125.23440420238597,M,
31.792505399807887,125.47046550558845,M,
30.79491533438766,125.73348411786601,M,
29.80476924609303,126.0232693018634,M,
28.82278517477885,126.33961090948843,M,
27.849675241321393,126.68227953430834,M,
26.8861451311984,127.05102667791209,M,
25.93289358273607,127.44558493011792,M,
24.990611880393907,127.86566816289532,M,
24.059983353455117,128.31097173786108,M,
23.141682880485895,128.78117272719868,M,
22.236376399923117,129.27593014784094,M,
21.34472042714524,129.7948852087461,M,
20.467361578376725,130.33766157108806,M,
19.604936101771113,130.90386562117172,M,
18.758069416012937,131.49308675587625,M,
17.927375656772995,132.1048976804186,M,
17.11345723134587,132.73885471822146,M,
16.316904381792767,133.39449813266134,M,
15.53829475690636,134.07135246046298,M,
