x,y,color,target
93.7453522685024,56.455171645282476,M,
93.90113648993058,57.19156426656622,M,
94.05692071135877,57.92795688784995,M,
94.21270493278695,58.66434950913369,M,
94.36848915421513,59.40074213041743,M,
94.5242733756433,60.13713475170117,M,
94.68005759707148,60.8735273729849,M,
94.83584181849966,61.60991999426864,M,
94.99162603992784,62.34631261555238,M,
95.14741026135603,63.08270523683612,M,
95.3031944827842,63.819097858119854,M,
95.45897870421238,64.55549047940359,M,
95.61476292564056,65.29188310068733,M,
95.77054714706874,66.02827572197107,M,
95.92633136849692,66.76466834325481,M,
96.0821155899251,67.50106096453854,M,
96.23789981135329,68.23745358582228,M,
96.39368403278147,68.97384620710602,M,
96.54946825420964,69.71023882838975,M,
96.70525247563782,70.44663144967349,M,
96.861036697066,71.18302407095723,M,
97.01682091849418,71.91941669224097,M,
97.17260513992235,72.65580931352471,M,
97.32838936135055,73.39220193480844,M,
97.48417358277872,74.12859455609218,M,
97.6399578042069,74.86498717737592,M,
97.79574202563508,75.60137979865965,M,
97.95152624706326,76.33777241994339,M,
98.10731046849143,77.07416504122713,M,
98.26309468991961,77.81055766251086,M,
98.4188789113478,78.54695028379462,M,
98.57466313277598,79.28334290507834,M,
98.73044735420416,80.01973552636208,M,
98.88623157563234,80.75612814764582,M,
99.04201579706051,81.49252076892955,M,
99.19780001848869,82.2289133902133,M,
99.35358423991687,82.96530601149703,M,
99.50936846134505,83.70169863278076,M,
99.66515268277324,84.43809125406452,M,
99.82093690420142,85.17448387534824,M,
99.9767211256296,85.91087649663199,M,
100.13250534705777,86.64726911791573,M,
100.28828956848595,87.38366173919945,M,
100.44407378991413,88.1200543604832,M,
100.59985801134232,88.85644698176694,M,
100.7732619731823,89.7196723306979,M,
100.89509605832885,90.78457141552026,M,
100.90457507789046,91.85637538703145,M,
100.80159448254739,92.92326272979159,M,
100.5872901019198,93.97346615656319,M,
100.26402561687826,94.99540239619355,M,
99.83536648920739,95.97779995188242,M,
99.3060406361672,96.90982342071905,M,
98.68188628369333,97.78119300329979,M,
97.96978757339261,98.58229788528907,M,
97.1775986335593,99.30430224037619,M,
96.64130608597854,99.72194460583846,M,
96.3097704690405,99.97661785941021,M,
95.97823485210245,100.23129111298196,M,
95.64669923516439,100.48596436655372,M,
95.31516361822635,100.74063762012548,M,
94.9836280012883,100.99531087369724,M,
94.65209238435024,101.24998412726899,M,
94.3205567674122,101.50465738084075,M,
93.98902115047414,101.7593306344125,M,
93.65748553353609,102.01400388798426,M,
93.32594991659805,102.26867714155603,M,
92.99441429966,102.52335039512778,M,
92.66287868272194,102.77802364869953,M,
92.3313430657839,103.03269690227128,M,
91.99980744884584,103.28737015584305,M,
91.66827183190779,103.5420434094148,M,
91.33673621496975,103.79671666298655,M,
91.00520059803169,104.05138991655832,M,
90.67366498109364,104.30606317013007,M,
90.3421293641556,104.56073642370183,M,
90.01059374721754,104.81540967727359,M,
89.67905813027949,105.07008293084535,M,
89.34752251334145,105.3247561844171,M,
89.01598689640339,105.57942943798886,M,
88.68445127946535,105.83410269156062,M,
88.3529156625273,106.08877594513237,M,
88.02138004558924,106.34344919870412,M,
87.68984442865118,106.59812245227589,M,
87.35830881171314,106.85279570584764,M,
87.02677319477509,107.10746895941939,M,
86.69523757783705,107.36214221299116,M,
86.363701960899,107.61681546656291,M,
86.03216634396094,107.87148872013466,M,
85.70063072702288,108.12616197370643,M,
85.36909511008484,108.38083522727818,M,
85.03755949314679,108.63550848084994,M,
84.70602387620875,108.8901817344217,M,
84.37448825927069,109.14485498799345,M,
84.04295264233264,109.3995282415652,M,
83.71141702539458,109.65420149513696,M,
83.37988140845654,109.90887474870873,M,
83.04834579151849,110.16354800228048,M,
82.71681017458044,110.41822125585223,M,
82.38527455764239,110.672894509424,M,
82.05373894070433,110.92756776299575,M,
81.72220332376628,111.1822410165675,M,
81.39066770682824,111.43691427013925,M,
81.05913208989018,111.69158752371102,M,
80.72759647295214,111.94626077728277,M,
80.39606085601409,112.20093403085453,M,
80.06452523907603,112.45560728442629,M,
79.73298962213798,112.71028053799805,M,
79.40145400519994,112.9649537915698,M,
79.06991838826188,113.21962704514156,M,
78.73838277132384,113.47430029871332,M,
78.40684715438579,113.72897355228507,M,
78.07531153744773,113.98364680585684,M,
77.74377592050968,114.23832005942859,M,
77.41224030357164,114.49299331300034,M,
77.08070468663358,114.7476665665721,M,
76.58930091725601,115.12329299644306,M,
76.06641801956113,115.5174265079335,M,
75.55259923748926,115.89880092092403,M,
75.04745146897862,116.26771150184962,M,
74.55058161196754,116.6244535171452,M,
74.06159656439422,116.96932223324573,M,
73.58010322419695,117.30261291658624,M,
73.10570848931395,117.6246208336017,M,
72.63801925768352,117.93564125072702,M,
72.1766424272439,118.23596943439716,M,
71.72118489593332,118.52590065104718,M,
71.27125356169007,118.80573016711197,M,
70.82645532245236,119.07575324902649,M,
70.38639707615849,119.33626516322572,M,
69.95068572074669,119.58756117614469,M,
69.51892815415525,119.82993655421826,M,
69.09073127432241,120.0636865638815,M,
68.66570197918641,120.28910647156937,M,
68.24344716668551,120.50649154371678,M,
67.82357373475799,120.71613704675866,M,
67.40568858134209,120.91833824713008,M,
66.98939860437605,121.11339041126598,M,
66.57431070179815,121.3015888056013,M,
66.16003177154664,121.48322869657102,M,
65.74616871155978,121.6586053506101,M,
65.33232841977579,121.82801403415351,M,
64.91811779413297,121.99175001363625,M,
64.50314373256954,122.1501085554932,M,
64.0870131330238,122.30338492615947,M,
63.66933289343399,122.4518743920699,M,
63.24970991173835,122.59587221965951,M,
62.82775108587515,122.73567367536327,M,
62.40306331378264,122.87157402561616,M,
61.975253493399066,123.00386853685306,M,
61.54392852266271,123.13285247550908,M,
61.10869529951181,123.25882110801908,M,
60.66916072188461,123.38206970081808,M,
60.224931687719405,123.50289352034102,M,
59.77561509495442,123.62158783302287,M,
59.320817841527905,123.7384479052986,M,
58.86014682537814,123.85376900360319,M,
58.39320894444337,123.96784639437159,M,
57.91961109666185,124.08097534403879,M,
57.43896017997184,124.19345111903975,M,
56.95086309231159,124.30556898580943,M,
56.454926731619366,124.41762421078279,M,
55.950757995833406,124.52991206039482,M,
55.43796378289198,124.64272780108047,M,
54.91615099073334,124.75636669927471,M,
54.38492651729575,124.87112402141251,M,
53.843897260517465,124.98729503392886,M,
53.29267011833673,125.10517500325868,M,
52.7308519886918,125.22505919583699,M,
52.15804976952095,125.34724287809874,M,
51.57387035876241,125.47202131647884,M,
50.97792065435446,125.59968977741237,M,
50.369807554235344,125.73054352733419,M,
49.74913795634331,125.86487783267933,M,
49.115518758616645,126.00298795988274,M,
48.468556858993566,126.1451691753794,M,
47.607452530962014,126.32578674121937,M,
46.78913943134336,126.49742880053402,M,
45.970826331724695,126.66907085984866,M,
45.15251323210604,126.84071291916331,M,
44.334200132487375,127.01235497847796,M,
43.51588703286872,127.18399703779261,M,
42.697573933250055,127.35563909710726,M,
41.8792608336314,127.5272811564219,M,
41.060947734012736,127.69892321573654,M,
40.24263463439408,127.87056527505119,M,
39.424321534775416,128.04220733436586,M,
38.60600843515676,128.21384939368048,M,
37.787695335538096,128.38549145299513,M,
36.96938223591944,128.55713351230978,M,
36.15106913630078,128.72877557162442,M,
35.33275603668212,128.90041763093907,M,
34.51444293706346,129.07205969025372,M,
33.6961298374448,129.24370174956837,M,
32.87781673782614,129.41534380888302,M,
32.059503638207474,129.58698586819767,M,
31.24119053858882,129.75862792751232,M,
30.422877438970158,129.93026998682694,M,
29.604564339351498,130.1019120461416,M,
28.786251239732838,130.27355410545624,M,
27.967938140114182,130.4451961647709,M,
27.14962504049552,130.61683822408554,M,
26.331311940876862,130.7884802834002,M,
25.5129988412582,130.96012234271484,M,
24.69468574163954,131.1317644020295,M,
23.87637264202088,131.30340646134414,M,
23.058059542402223,131.4750485206588,M,
22.23974644278356,131.64669057997344,M,
21.421433343164903,131.81833263928806,M,
20.60312024354624,131.9899746986027,M,
19.784807143927583,132.16161675791736,M,
18.96649404430892,132.333258817232,M,
18.14818094469026,132.50490087654666,M,
17.3298678450716,132.6765429358613,M,
16.51155474545294,132.84818499517596,M,
15.693241645834277,133.0198270544906,M,
14.874928546215628,133.19146911380525,M,
14.056615446596965,133.3631111731199,M,
13.238302346978301,133.53475323243455,M,
12.419989247359645,133.70639529174917,M,
11.601676147740989,133.87803735106382,M,
10.783363048122318,134.04967941037847,M,
9.965049948503662,134.22132146969312,M,
9.146736848884998,134.39296352900777,M,
8.328423749266342,134.56460558832242,M,
7.510110649647686,134.73624764763707,M,
6.6917975500290225,134.90788970695172,M,
5.873484450410359,135.07953176626637,M,
5.05517135079171,135.25117382558102,M,
4.236858251173047,135.42281588489567,M,
3.418545151554383,135.5944579442103,M,
2.600232051935727,135.76610000352494,M,
1.7819189523170635,135.9377420628396,M,
0.9636058526984002,136.10938412215424,M,
0.14529275307974387,136.2810261814689,M,
-0.6730203465389124,136.45266824078354,M,
-1.823254925123431,136.63147582566913,M,
-2.9858989810666956,136.68866443785654,M,
-4.148129073680172,136.62360331269107,M,
-5.297126328104548,136.4370100451025,M,
-6.420217821730292,136.130942674856,M,
-7.505016360830583,135.70877698729956,M,
-8.539557105733252,135.17516927997107,M,
-9.512429537617583,134.536005005732,M,
-10.412903311401603,133.79833385887093,M,
-11.080004351173718,133.15777263514238,M,
-11.629066474520554,132.62494126821034,M,
-12.178128597867389,132.09210990127832,M,
-12.727190721214223,131.5592785343463,M,
-13.276252844561059,131.02644716741426,M,
-13.825314967907893,130.49361580048225,M,
-14.374377091254727,129.96078443355023,M,
-14.923439214601562,129.4279530666182,M,
-15.472501337948398,128.89512169968617,M,
-16.02156346129523,128.36229033275416,M,
-16.570625584642066,127.82945896582213,M,
-17.119687707988902,127.2966275988901,M,
-17.668749831335738,126.76379623195808,M,
-18.21781195468257,126.23096486502605,M,
-18.766874078029407,125.69813349809402,M,
-19.31593620137624,125.16530213116201,M,
-19.864998324723075,124.63247076422998,M,
-20.41406044806991,124.09963939729795,M,
-20.963122571416747,123.56680803036593,M,
-21.51218469476358,123.0339766634339,M,
-22.061246818110412,122.50114529650187,M,
-22.610308941457248,121.96831392956986,M,
-23.159371064804084,121.43548256263783,M,
-23.70843318815092,120.9026511957058,M,
-24.257495311497756,120.36981982877379,M,
-24.80655743484459,119.83698846184176,M,
-25.35561955819142,119.30415709490974,M,
-25.90468168153826,118.77132572797771,M,
-26.453743804885093,118.23849436104568,M,
-27.00280592823193,117.70566299411367,M,
-27.551868051578758,117.17283162718164,M,
-28.100930174925594,116.64000026024962,M,
-28.64999229827243,116.10716889331759,M,
-29.199054421619266,115.57433752638556,M,
-29.748116544966102,115.04150615945355,M,
-30.297178668312938,114.50867479252152,M,
-30.846240791659774,113.97584342558949,M,
-31.39530291500661,113.44301205865747,M,
-31.94436503835344,112.91018069172544,M,
-32.493427161700275,112.37734932479341,M,
-33.04248928504711,111.8445179578614,M,
-33.59155140839394,111.31168659092937,M,
-34.140613531740776,110.77885522399735,M,
-34.68967565508761,110.24602385706532,M,
-35.23873777843445,109.7131924901333,M,
-35.787799901781284,109.18036112320127,M,
-36.33686202512812,108.64752975626925,M,
-36.885924148474956,108.11469838933722,M,
-37.43498627182179,107.58186702240519,M,
-37.98404839516862,107.04903565547318,M,
-38.53311051851546,106.51620428854115,M,
-39.08217264186229,105.98337292160913,M,
-39.63123476520913,105.4505415546771,M,
-40.18029688855596,104.91771018774509,M,
-40.729359011902794,104.38487882081306,M,
-41.27842113524964,103.85204745388103,M,
-41.827483258596466,103.31921608694901,M,
-42.3765453819433,102.78638472001698,M,
-42.92560750529014,102.25355335308495,M,
-43.474669628636974,101.72072198615294,M,
-43.90551637928439,101.234335671542,M,
-44.251568978603636,100.62479083038887,M,
-44.537357115032506,99.87072702021725,M,
-44.76407399279957,98.97774271424828,M,
-44.932912816133374,97.95143638570316,M,
-45.045066789262485,96.79740650780299,M,
-45.10172911641548,95.52125155376905,M,
-45.10409300182091,94.12856999682248,M,
-45.053351649707345,92.62496031018443,M,
-44.95069826430333,91.01602096707609,M,
-44.797326049837444,89.30735044071864,M,
-44.59442821053824,87.50454720433324,M,
-44.34319795063426,85.61320973114108,M,
-44.0448284743541,83.63893649436329,M,
-43.7005129859263,81.58732596722112,M,
-43.31144468957944,79.4639766229357,M,
-42.87881678954205,77.27448693472822,M,
-42.40382249004274,75.02445537581984,M,
