x,y,color,target
85.10619585092184,12.752147099375582,M,
85.77121456220021,13.064630273695206,M,
86.88231511385042,13.543132439480496,M,
88.01472211994138,13.968765064046247,M,
89.16592151006472,14.340583195285566,M,
90.33335749261431,14.657761355295177,M,
91.51443822893003,14.919595373028818,M,
92.70654158746984,15.125503947635869,M,
93.90702096523563,15.275029939014354,M,
95.11321116352823,15.367841382713157,M,
96.32243430498725,15.403732226930314,M,
97.53200577877864,15.382622789971089,M,
98.7392402007316,15.304559937150264,M,
99.94145737519219,15.16971697674587,M,
101.13598824535795,14.978393275235439,M,
102.320180818883,14.73101359266884,M,
103.4914060555981,14.428127139653425,M,
104.6470637042744,14.070406358044925,M,
105.78458807547237,13.658645428051221,M,
106.90145373765985,13.193758505063313,M,
107.99518112395289,12.676777690127954,M,
109.06334203703204,12.108850738567684,M,
110.1035650400124,11.491238511835464,M,
111.11354072129917,10.825312178260985,M,
112.09102682174007,10.112550168903395,M,
113.03385321269187,9.354534895268733,M,
113.93992671394905,8.552949236179094,M,
114.80723574083837,7.7095728015931275,M,
115.63385477016215,6.826277981672613,M,
116.41794861507555,5.905025789866491,M,
117.1577764994068,4.947861509241399,M,
117.85169592237548,3.956910151724072,M,
118.49816630512814,2.9343717403368785,M,
119.09575241099594,1.88251642490021,M,
119.6431275318809,0.8036794420456168,M,
120.1390764336964,-0.29974406927115105,M,
120.58249805432308,-1.4253043852469123,M,
120.97240794809001,-2.570502635892309,M,
121.30794047135443,-3.732796352803157,M,
121.58835070432755,-4.909605113725077,M,
121.81301610487999,-6.098316271379966,M,
121.98143789065497,-7.296290753835663,M,
122.09324214642108,-8.500868923541224,M,
122.14818065420593,-9.709376482020277,M,
122.1461314443679,-10.919130407113174,M,
122.0870990663824,-12.127444909586753,M,
121.9712145787415,-13.33163739588737,M,
121.79873525798939,-14.529034423798967,M,
121.57004402753971,-15.716977637784385,M,
121.28564860754256,-16.89282967083245,M,
120.94618038768895,-18.053979999708112,M,
120.55239302545502,-19.19785074060652,M,
120.10516077289785,-20.32190237234381,M,
119.60547653571814,-21.42363937437866,M,
119.05444966889823,-22.500615767147437,M,
118.45330351380973,-23.550440542412787,M,
117.80337268225874,-24.57078297156982,M,
117.10610009349807,-25.559377780124677,M,
116.36303377078485,-26.514030176857688,M,
115.57582340459552,-27.432620726505732,M,
114.74621669012816,-28.313110055145934,M,
113.89653346108182,-29.1850256856516,M,
113.13005185214888,-30.1371936087684,M,
112.46765751454213,-31.164496656632807,M,
111.91665635969449,-32.25560413896512,M,
111.48312568236557,-33.39848163128865,M,
111.17184713081564,-34.58052370921564,M,
110.98625396737722,-35.78869298060518,M,
110.92839320111676,-37.00966388213098,M,
110.99890301024584,-38.22996965424778,M,
111.19700570330272,-39.43615087348832,M,
111.52051629673923,-40.61490390384682,M,
111.96586661430582,-41.753227629896806,M,
112.52814464242991,-42.83856685324308,M,
113.20114870751475,-43.85895077070957,M,
113.97745587760826,-44.80312500691092,M,
114.84850383400175,-45.660675744947866,M,
115.80468530975173,-46.42214458612101,M,
116.83545405351063,-47.07913287181162,M,
117.92944114993276,-47.62439431690644,M,
119.074580413694,-48.051914933061234,M,
120.25824147408552,-48.35697936028568,M,
121.46736908231847,-48.53622287524189,M,
122.68862710504249,-48.58766850262852,M,
123.9085456158947,-48.51074882032863,M,
125.11366946272533,-48.30631221782024,M,
126.29070667187037,-47.976613538822235,M,
127.42667505263914,-47.52528921138292,M,
128.50904538503488,-46.9573171397152,M,
129.52587961141256,-46.278961800153475,M,
130.46596250788195,-45.497705146798964,M,
131.3189253831798,-44.622164088933225,M,
132.07536044066785,-43.66199545038684,M,
132.72692454209604,-42.62778945911863,M,
133.26643122866233,-41.53095294176737,M,
133.54090569541205,-40.84378970790269,M,
133.69327885725832,-40.454486804070356,M,
133.8456520191046,-40.065183900238026,M,
133.9980251809509,-39.675880996405695,M,
134.15039834279716,-39.28657809257336,M,
134.30277150464343,-38.89727518874103,M,
134.4551446664897,-38.507972284908696,M,
134.607517828336,-38.118669381076366,M,
134.75989099018227,-37.729366477244035,M,
134.91226415202854,-37.340063573411705,M,
135.06463731387484,-36.95076066957937,M,
135.2170104757211,-36.561457765747036,M,
135.36938363756738,-36.172154861914706,M,
135.52175679941365,-35.782851958082375,M,
135.67412996125995,-35.393549054250045,M,
135.82650312310622,-35.004246150417714,M,
135.9788762849525,-34.61494324658538,M,
136.1312494467988,-34.225640342753046,M,
136.28362260864506,-33.836337438920715,M,
136.43599577049133,-33.447034535088385,M,
136.5883689323376,-33.057731631256054,M,
136.7407420941839,-32.66842872742372,M,
136.89311525603017,-32.279125823591386,M,
137.04548841787644,-31.88982291975906,M,
137.19786157972274,-31.500520015926725,M,
137.350234741569,-31.111217112094394,M,
137.50260790341528,-30.721914208262064,M,
137.65498106526155,-30.332611304429733,M,
137.80735422710785,-29.943308400597402,M,
137.95972738895412,-29.554005496765072,M,
138.1121005508004,-29.164702592932734,M,
138.2644737126467,-28.775399689100404,M,
138.41684687449296,-28.386096785268073,M,
138.56922003633923,-27.996793881435742,M,
138.7215931981855,-27.607490977603412,M,
138.8739663600318,-27.218188073771078,M,
139.02633952187807,-26.828885169938747,M,
139.17871268372434,-26.439582266106413,M,
139.33108584557064,-26.050279362274082,M,
139.4834590074169,-25.660976458441752,M,
139.63583216926318,-25.27167355460942,M,
139.78820533110945,-24.88237065077709,M,
139.94057849295575,-24.493067746944757,M,
140.09295165480202,-24.103764843112426,M,
140.2453248166483,-23.714461939280095,M,
140.3976979784946,-23.32515903544776,M,
140.55007114034086,-22.93585613161543,M,
140.70244430218713,-22.546553227783097,M,
140.8548174640334,-22.157250323950766,M,
141.0071906258797,-21.767947420118436,M,
141.15956378772597,-21.378644516286105,M,
141.31193694957224,-20.98934161245377,M,
141.4643101114185,-20.600038708621444,M,
141.6166832732648,-20.21073580478911,M,
141.76905643511108,-19.82143290095678,M,
141.92142959695735,-19.432129997124445,M,
142.07380275880365,-19.042827093292114,M,
142.22617592064992,-18.65352418945978,M,
142.3785490824962,-18.26422128562745,M,
142.5309222443425,-17.87491838179512,M,
142.8959479863935,-16.945825119945383,M,
143.30969838101444,-15.902429997729167,M,
143.71826093463739,-14.881590735031155,M,
144.1213611658137,-13.882896075218605,M,
144.5187245930948,-12.905934761658783,M,
144.91007673503182,-11.950295537718944,M,
145.2951431101763,-11.015567146766369,M,
145.6736492370795,-10.101338332168309,M,
146.04532063429272,-9.207197837292032,M,
146.4098828203673,-8.332734405504803,M,
146.7670613138546,-7.477536780173883,M,
147.11658163330597,-6.641193704666537,M,
147.45816929727266,-5.823293922350028,M,
147.79154982430595,-5.0234261765916175,M,
148.11644873295737,-4.241179210758576,M,
148.43259154177812,-3.476141768218163,M,
148.73970376931956,-2.7279025923376437,M,
149.03751093413302,-1.9960504264842802,M,
149.32573855476983,-1.2801740140253366,M,
149.6041121497813,-0.5798620983280786,M,
149.87235723771877,0.10529657724023078,M,
150.1301993371336,0.7757132693123288,M,
150.37736396657715,1.4317992345209516,M,
150.61357664460064,2.073965729498834,M,
150.83856288975548,2.702624010878713,M,
151.05204822059298,3.3181853352933244,M,
151.25375815566449,3.9210609593754056,M,
151.44341821352126,4.511662139757693,M,
151.62075391271475,5.090400133072919,M,
151.78549077179622,5.657686195953823,M,
151.93735430931702,6.2139315850331425,M,
152.07607004382845,6.759547556943609,M,
152.2013634938819,7.294945368317962,M,
152.31296017802862,7.820536275788937,M,
152.41058561482,8.336731535989273,M,
152.49396532280736,8.843942405551704,M,
152.562824820542,9.342580141108964,M,
152.61688962657533,9.83305599929379,M,
152.65588525945859,10.31578123673892,M,
152.67953723774312,10.791167110077087,M,
152.68757107998033,11.25962487594103,M,
152.67971230472148,11.721565790963488,M,
152.65568643051793,12.17740111177719,M,
152.615218975921,12.627542095014878,M,
152.55803545948203,13.072399997309285,M,
152.48386139975236,13.512386075293152,M,
152.39242231528328,13.947911585599208,M,
152.28344372462612,14.379387784860192,M,
152.1566511463323,14.807225929708842,M,
152.01177009895306,15.231837276777894,M,
151.84852610103977,15.653633082700082,M,
151.66664467114373,16.07302460410814,M,
151.4658513278163,16.490423097634814,M,
151.24587158960884,16.906239819912834,M,
151.0064309750726,17.320886027574932,M,
150.74725500275898,17.73477297725385,M,
150.46806919121926,18.14831192558232,M,
150.1685990590048,18.561914129193084,M,
149.84857012466696,18.975990844718876,M,
149.50770790675702,19.390953328792424,M,
148.93107234717763,20.058547312968415,M,
148.3845255728238,20.691306310515426,M,
147.83797879846998,21.324065308062437,M,
147.29143202411615,21.956824305609448,M,
146.74488524976232,22.58958330315646,M,
146.1983384754085,23.22234230070347,M,
145.65179170105466,23.85510129825048,M,
145.10524492670083,24.487860295797493,M,
144.55869815234703,25.120619293344504,M,
144.0121513779932,25.753378290891515,M,
143.46560460363938,26.386137288438526,M,
142.91905782928555,27.018896285985534,M,
142.37251105493172,27.65165528353255,M,
141.8259642805779,28.284414281079556,M,
141.27941750622406,28.91717327862657,M,
140.73287073187024,29.54993227617358,M,
140.1863239575164,30.18269127372059,M,
139.63977718316258,30.8154502712676,M,
139.09323040880875,31.44820926881461,M,
138.54668363445492,32.08096826636162,M,
138.0001368601011,32.71372726390863,M,
137.45359008574727,33.346486261455645,M,
136.90704331139344,33.97924525900265,M,
136.3604965370396,34.61200425654967,M,
135.81394976268578,35.244763254096675,M,
135.26740298833195,35.87752225164369,M,
134.72085621397812,36.5102812491907,M,
134.1743094396243,37.14304024673771,M,
133.62776266527047,37.77579924428473,M,
133.08121589091664,38.40855824183173,M,
132.5346691165628,39.04131723937874,M,
131.98812234220898,39.67407623692576,M,
131.44157556785518,40.306835234472764,M,
130.89502879350135,40.93959423201977,M,
130.34848201914753,41.57235322956679,M,
129.8019352447937,42.2051122271138,M,
129.25538847043987,42.83787122466081,M,
128.70884169608604,43.47063022220782,M,
128.1622949217322,44.10338921975483,M,
127.61574814737837,44.736148217301846,M,
127.06920137302455,45.368907214848846,M,
126.52265459867073,46.00166621239586,M,
125.9761078243169,46.634425209942876,M,
125.42956104996307,47.267184207489876,M,
124.88301427560924,47.89994320503689,M,
124.33646750125541,48.532702202583906,M,
123.78992072690158,49.16546120013092,M,
123.24337395254776,49.79822019767793,M,
122.69682717819393,50.430979195224936,M,
122.1502804038401,51.06373819277195,M,
121.60373362948627,51.69649719031896,M,
121.05718685513244,52.32925618786597,M,
120.51064008077861,52.96201518541298,M,
119.96409330642479,53.59477418295999,M,
119.41754653207096,54.227533180507,M,
118.87099975771713,54.86029217805402,M,
118.3244529833633,55.493051175601025,M,
117.77790620900947,56.12581017314804,M,
117.23135943465566,56.75856917069505,M,
116.68481266030183,57.39132816824206,M,
116.31958099678963,57.80529793366762,M,
116.04299855589458,58.118788738591554,M,
115.76641611499954,58.43227954351549,M,
115.4898336741045,58.74577034843943,M,
115.21325123320946,59.059261153363366,M,
114.93666879231442,59.3727519582873,M,
114.66008635141938,59.68624276321124,M,
114.38350391052433,59.99973356813518,M,
114.10692146962928,60.313224373059114,M,
113.83033902873424,60.62671517798306,M,
113.5537565878392,60.94020598290699,M,
113.27717414694416,61.25369678783093,M,
113.00059170604912,61.56718759275487,M,
112.72400926515408,61.88067839767881,M,
112.44742682425904,62.194169202602744,M,
112.170844383364,62.50766000752668,M,
111.89426194246894,62.82115081245062,M,
111.6176795015739,63.134641617374555,M,
111.34109706067886,63.44813242229849,M,
111.06451461978382,63.76162322722243,M,
110.78793217888878,64.07511403214636,M,
110.51134973799374,64.3886048370703,M,
110.2347672970987,64.70209564199425,M,
109.95818485620366,65.01558644691818,M,
109.68160241530862,65.32907725184212,M,
109.40501997441356,65.64256805676605,M,
109.12843753351852,65.95605886169,M,
108.85185509262348,66.26954966661393,M,
108.57527265172844,66.58304047153787,M,
108.2986902108334,66.8965312764618,M,
108.02210776993836,67.21002208138574,M,
107.74552532904332,67.52351288630967,M,
107.46894288814828,67.83700369123362,M,
107.19236044725324,68.15049449615755,M,
106.91577800635818,68.4639853010815,M,
106.63919556546314,68.77747610600542,M,
106.3626131245681,69.09096691092937,M,
106.08603068367306,69.40445771585331,M,
105.80944824277802,69.71794852077724,M,
105.53286580188298,70.03143932570117,M,
105.25628336098794,70.34493013062512,M,
104.9797009200929,70.65842093554906,M,
104.70311847919784,70.97191174047299,M,
104.4265360383028,71.28540254539692,M,
104.14995359740776,71.59889335032086,M,
