x,y,color,target
94.04140224957905,24.38191122581818,M,
94.24713855080722,25.192324638768767,M,
94.4528748520354,26.00273805171936,M,
94.65861115326358,26.813151464669946,M,
94.86434745449175,27.623564877620534,M,
95.07008375571992,28.433978290571122,M,
95.27582005694809,29.244391703521714,M,
95.48155635817626,30.054805116472302,M,
95.68729265940445,30.86521852942289,M,
95.89302896063262,31.675631942373478,M,
96.09876526186079,32.486045355324066,M,
96.30450156308896,33.29645876827466,M,
96.51023786431713,34.10687218122524,M,
96.7159741655453,34.91728559417584,M,
96.92171046677349,35.727699007126425,M,
97.12744676800166,36.53811242007701,M,
97.33318306922983,37.3485258330276,M,
97.538919370458,38.15893924597819,M,
97.74465567168617,38.96935265892878,M,
97.95039197291436,39.779766071879365,M,
98.15612827414253,40.59017948482996,M,
98.3618645753707,41.40059289778054,M,
98.56760087659887,42.211006310731136,M,
98.77333717782705,43.021419723681724,M,
98.97907347905522,43.83183313663231,M,
99.1848097802834,44.6422465495829,M,
99.39054608151157,45.45265996253349,M,
99.59628238273974,46.26307337548408,M,
99.80201868396792,47.073486788434664,M,
100.00775498519609,47.88390020138526,M,
100.21349128642427,48.69431361433584,M,
100.41922758765244,49.504727027286435,M,
100.62496388888061,50.315140440237016,M,
100.83070019010879,51.12555385318761,M,
101.03643649133696,51.9359672661382,M,
101.24217279256514,52.74638067908879,M,
101.44790909379331,53.55679409203938,M,
101.65364539502148,54.36720750498996,M,
101.85938169624966,55.17762091794056,M,
102.06511799747783,55.988034330891146,M,
102.27085429870601,56.79844774384173,M,
102.47659059993418,57.60886115679232,M,
102.68232690116236,58.41927456974291,M,
102.88806320239053,59.22968798269349,M,
103.0937995036187,60.04010139564409,M,
103.29953580484687,60.850514808594674,M,
103.50527210607505,61.66092822154526,M,
103.71100840730323,62.47134163449586,M,
103.9167447085314,63.281755047446445,M,
104.12248100975957,64.09216846039703,M,
104.32821731098774,64.90258187334763,M,
104.53395361221592,65.71299528629821,M,
104.7396899134441,66.52340869924879,M,
104.94542621467227,67.33382211219939,M,
105.15116251590044,68.14423552514998,M,
105.35689881712861,68.95464893810056,M,
105.56263511835678,69.76506235105116,M,
105.76837141958497,70.57547576400174,M,
105.97410772081314,71.38588917695233,M,
106.19585322432607,72.29656816924694,M,
106.36291272033624,73.37242013403358,M,
106.41621904010779,74.45985967792319,M,
106.35518423892421,75.54689283214938,M,
106.18048150317378,76.62153011024081,M,
105.89403772540678,77.67191874666116,M,
105.49901225157782,78.68647342747865,M,
104.99976203488185,79.65400407116466,M,
104.40179358052121,80.56383925015699,M,
103.7117022114315,81.40594389190309,M,
103.03767500936567,82.08208543845285,M,
102.73413292598106,82.36955114944782,M,
102.43059084259643,82.65701686044278,M,
102.12704875921182,82.94448257143775,M,
101.82350667582719,83.23194828243271,M,
101.51996459244258,83.51941399342768,M,
101.21642250905795,83.80687970442264,M,
100.91288042567332,84.0943454154176,M,
100.60933834228871,84.38181112641257,M,
100.30579625890408,84.66927683740754,M,
100.00225417551947,84.9567425484025,M,
99.69871209213484,85.24420825939748,M,
99.39517000875021,85.53167397039245,M,
99.0916279253656,85.81913968138741,M,
98.78808584198097,86.10660539238238,M,
98.48454375859636,86.39407110337734,M,
98.18100167521173,86.68153681437231,M,
97.8774595918271,86.96900252536727,M,
97.57391750844249,87.25646823636224,M,
97.27037542505786,87.5439339473572,M,
96.96683334167325,87.83139965835217,M,
96.66329125828862,88.11886536934713,M,
96.359749174904,88.4063310803421,M,
96.05620709151938,88.69379679133706,M,
95.75266500813476,88.98126250233203,M,
95.44912292475014,89.268728213327,M,
95.14558084136551,89.55619392432196,M,
94.8420387579809,89.84365963531693,M,
94.53849667459627,90.1311253463119,M,
94.23495459121165,90.41859105730686,M,
93.93141250782703,90.70605676830183,M,
93.6278704244424,90.99352247929679,M,
93.3243283410578,91.28098819029177,M,
93.02078625767317,91.56845390128673,M,
92.71724417428854,91.8559196122817,M,
92.41370209090393,92.14338532327666,M,
92.1101600075193,92.43085103427163,M,
91.80661792413468,92.71831674526659,M,
91.50307584075006,93.00578245626156,M,
91.19953375736543,93.29324816725652,M,
90.89599167398082,93.58071387825149,M,
90.59244959059619,93.86817958924645,M,
90.28890750721158,94.15564530024142,M,
89.98536542382695,94.44311101123638,M,
89.68182334044232,94.73057672223135,M,
89.37828125705771,95.01804243322631,M,
89.07473917367308,95.30550814422128,M,
88.77119709028847,95.59297385521624,M,
88.46765500690384,95.88043956621121,M,
88.16411292351921,96.16790527720619,M,
87.8605708401346,96.45537098820114,M,
87.55702875674997,96.74283669919612,M,
87.25348667336536,97.03030241019108,M,
86.94994458998073,97.31776812118605,M,
86.6464025065961,97.60523383218101,M,
86.34286042321149,97.89269954317598,M,
86.03931833982686,98.18016525417094,M,
85.73577625644225,98.46763096516591,M,
85.43223417305762,98.75509667616087,M,
85.128692089673,99.04256238715584,M,
84.84071783910198,99.31270985897082,M,
84.57399215722617,99.55457786829828,M,
84.30429464620647,99.79312760285674,M,
84.03166658511316,100.0283225509586,M,
83.75614970155752,100.26012671438957,M,
83.47778616530512,100.48850461391841,M,
83.1966185818214,100.71342129472724,M,
82.91268998575062,100.9348423317617,M,
82.62604383432915,101.15273383499989,M,
82.33672400073398,101.36706245463947,M,
82.0447747673677,101.5777953862021,M,
81.75024081908067,101.78490037555436,M,
81.45316723633182,101.98834572384452,M,
81.15359948828868,102.1881002923542,M,
80.851583425868,102.38413350726448,M,
80.54716527471805,102.57641536433526,M,
80.24039162814339,102.76491643349779,M,
79.93130943997339,102.94960786335903,M,
79.61996601737577,103.13046138561764,M,
79.30640901361579,103.30744931939053,M,
78.99068642076261,103.48054457544976,M,
78.6728465623438,103.64972066036856,M,
78.3529380859491,103.81495168057651,M,
78.0310099557845,103.97621234632258,M,
77.70711144517801,104.133477975546,M,
77.38129212903799,104.28672449765396,M,
77.05360187626536,104.43592845720582,M,
76.72409084212089,104.58106701750312,M,
76.39280946054845,104.72211796408486,M,
76.05980843645594,104.85905970812765,M,
75.72513873795438,104.99187128974992,M,
75.38885158855696,105.1205323812201,M,
75.05099845933894,105.24502329006782,M,
74.71163106105962,105.36532496209804,M,
74.37080133624765,105.48141898430738,M,
74.02856145125091,105.5932875877024,M,
73.684963788252,105.70091365001926,M,
73.34006093725088,105.80428069834434,M,
72.99390568801556,105.90337291163564,M,
72.64655102200223,105.99817512314422,M,
72.29805010424619,106.08867282273557,M,
71.9484562752244,106.17485215911057,M,
71.59782304269156,106.25669994192543,M,
71.2462040734902,106.33420364381061,M,
70.89365318533667,106.40735140228826,M,
70.54022433858401,106.47613202158774,M,
70.18597162796286,106.54053497435936,M,
69.83094927430191,106.60055040328551,M,
69.47521161622912,106.6561691225895,M,
69.11881310185464,106.70738261944149,M,
68.76180828043732,106.7541830552614,M,
68.40425179403549,106.79656326691864,M,
68.04619836914358,106.83451676782859,M,
67.68770280831596,106.86803774894531,M,
67.3288199817789,106.89712107965065,M,
66.96960481903243,106.92176230853963,M,
66.61011230044286,106.94195766410164,M,
66.25039744882781,106.95770405529774,M,
65.89051532103447,106.96899907203384,M,
65.53052099951277,106.97584098552943,M,
64.995166001013,106.97678234810469,M,
64.5771062106454,106.97619663392256,M,
64.15904642027778,106.97561091974043,M,
63.74098662991016,106.9750252055583,M,
63.322926839542546,106.97443949137616,M,
62.90486704917493,106.97385377719404,M,
62.48680725880732,106.9732680630119,M,
62.0687474684397,106.97268234882978,M,
61.65068767807208,106.97209663464764,M,
61.23262788770447,106.97151092046552,M,
60.81456809733685,106.97092520628338,M,
60.39650830696924,106.97033949210126,M,
59.978448516601624,106.96975377791912,M,
59.56038872623401,106.969168063737,M,
59.14232893586639,106.96858234955486,M,
58.72426914549877,106.96799663537274,M,
58.30620935513116,106.9674109211906,M,
57.888149564763545,106.96682520700848,M,
57.47008977439593,106.96623949282635,M,
57.05202998402831,106.96565377864422,M,
56.6339701936607,106.96506806446209,M,
56.21591040329308,106.96448235027997,M,
55.797850612925465,106.96389663609783,M,
55.37979082255785,106.96331092191569,M,
54.96173103219023,106.96272520773357,M,
54.54367124182262,106.96213949355143,M,
54.125611451455,106.96155377936931,M,
53.707551661087386,106.96096806518717,M,
53.28949187071977,106.96038235100505,M,
52.87143208035216,106.95979663682292,M,
52.45337228998454,106.95921092264079,M,
52.03531249961692,106.95862520845866,M,
51.617252709249314,106.95803949427653,M,
51.19919291888169,106.9574537800944,M,
50.78113312851408,106.95686806591227,M,
50.363073338146464,106.95628235173014,M,
49.94501354777884,106.95569663754802,M,
49.52695375741123,106.95511092336588,M,
49.10889396704361,106.95452520918376,M,
48.690834176676,106.95393949500162,M,
48.272774386308384,106.9533537808195,M,
47.85471459594077,106.95276806663736,M,
47.436654805573156,106.95218235245522,M,
47.018595015205534,106.9515966382731,M,
46.60053522483793,106.95101092409097,M,
46.182475434470305,106.95042520990884,M,
45.76441564410269,106.9498394957267,M,
45.346355853735076,106.94925378154458,M,
44.928296063367455,106.94866806736245,M,
44.51023627299985,106.94808235318033,M,
44.092176482632226,106.94749663899819,M,
43.67411669226461,106.94691092481607,M,
43.256056901897,106.94632521063393,M,
42.83799711152938,106.94573949645181,M,
42.41993732116177,106.94515378226967,M,
42.00187753079415,106.94456806808755,M,
41.58381774042653,106.94398235390541,M,
41.16575795005892,106.94339663972329,M,
40.7476981596913,106.94281092554115,M,
40.32963836932369,106.94222521135903,M,
39.49462597763649,106.93930815951055,M,
38.38181801826583,106.95825486968141,M,
37.26989324288023,107.00646094967817,M,
36.159620843076006,107.08389305218057,M,
35.05176886739247,107.19049761230379,M,
33.947103690002166,107.32620088465279,M,
32.84638948055939,107.49090899433699,M,
31.750387675573684,107.6845080019095,M,
30.65985645167411,107.90686398218678,M,
29.57555020112848,108.15782311689333,M,
28.498219009980588,108.43721180106797,M,
27.428608139166275,108.7448367631579,M,
26.36745750896737,109.08048519871724,M,
25.315501187160077,109.44392491761798,M,
24.273466881211977,109.83490450467113,M,
23.242075434878842,110.25315349354715,M,
22.222040329549518,110.6983825538754,M,
21.214067190683878,111.17028369139291,M,
20.218853299685218,111.66853046100441,M,
19.237087111544778,112.19277819260577,M,
18.2694477785921,112.74266422951513,M,
17.316604680680623,113.31780817934632,M,
16.379216962133544,113.9178121771514,M,
15.457933075770313,114.54226116065001,M,
14.55339033432908,115.19072315735525,M,
13.66621446959552,115.86274958339759,M,
12.797019199542927,116.55787555383975,M,
11.946405803783094,117.27562020426839,M,
11.114962707621615,118.01548702343952,M,
10.30326507500532,118.77696419674811,M,
9.5118744106435,119.55952496028405,M,
8.741338171578132,120.36262796522922,M,
7.992189388471797,121.18571765234435,M,
7.2649462968752445,122.02822463628577,M,
6.560111978729729,122.88956609948683,M,
5.878174014352126,123.76914619533116,M,
5.219604145143499,124.66635646033903,M,
4.5848579472545055,125.58057623508165,M,
3.9743745164333575,126.51117309353208,M,
3.3885761642744043,127.45750328055605,M,
2.8278681260773695,128.41891215723976,M,
2.292638280519405,129.39473465374667,M,
1.7832568813338767,130.3842957293902,M,
1.3000763011814698,131.38691083960376,M,
0.8434307878907958,132.40188640948534,M,
0.41363623323717036,133.428520313589,M,
0.010989954419486025,134.4661023616311,M,
-0.36422951161370776,135.51391478977592,M,
-0.7117626008465194,136.57123275716003,M,
-1.0313689017532965,137.6373248473125,M,
-1.3228273216070434,138.71145357412382,M,
-1.58593623942388,139.79287589201368,M,
-1.8205136454375008,140.88084370994437,M,
-2.0263972670073613,141.97460440892485,M,
-2.203444680873325,143.07340136264665,M,
-2.3515334116792346,144.17647446089234,M,
-2.470561016697147,145.28306063535354,M,
-2.5604451566937527,146.39239438749578,M,
-2.6211236528898283,147.50370831810423,M,
-2.652554529973372,148.61623365814407,M,
-2.7024855071657914,149.70336482254757,M,
-2.8631821374590203,150.77347909379043,M,
-3.135222691932796,151.82083858184927,M,
-3.5156066857032595,152.8338913829354,M,
-4.000138654511119,153.8014639805778,M,
-4.583474428804275,154.71288448448095,M,
-5.259180077522815,155.55810033667206,M,
-6.019802871463032,156.3277891866912,M,
-6.856953483526422,157.01346171292158,M,
-7.76139851922196,157.6075552559861,M,
-8.723162356851851,158.10351723147687,M,
-9.731637174129322,158.4958774020121,M,
-10.775699947684375,158.7803082114927,M,
-11.843835135005659,158.95367251609832,M,
-12.92426168569177,159.01405818557186,M,
-14.00506298113514,158.9607991931556,M,
-15.07431826946217,158.79448296156667,M,
